A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,Participant ID,Age,Sex,Handedness,EEG headset,Experiment Mode,Visualize Epochs,date,frameRate,
,,,,,,,,12.037434900179505,None,12.037434900179505,None,space,8.348613299895078,0.0060506395529955626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa,,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_28_1413,60.12050556307393,
,,,,,,,,,,,,,,,,20.41760709998198,None,20.41760709998198,None,20.41760709998198,21.418455300154164,21.385081900050864,22.386013500159606,22.386013500159606,23.38689610012807,23.43698630016297,None,23.43698630016297,None,23.43698630016297,None,23.43698630016297,None,26.94006650010124,None,26.94006650010124,None,28.45819650008343,None,28.45819650008343,None,28.45819650008343,None,a,0.36991339991800487,0.006520779803395271,1.0138534798752517,28.45819650008343,None,28.45819650008343,None,,,,,,,,,,
