A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.rt,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.30077690025792,None,234.30077690025792,None,234.30077690025792,None,None,,0.010240190662443638,1.0219725910574198,234.30077690025792,None,234.30077690025792,None,235.31622679997236,None,235.31622679997236,None,235.31622679997236,None,235.31622679997236,None,None,0.011203289963304996,1.606701790355146,235.31622679997236,None,235.31622679997236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.92113459995016,None,236.92113459995016,None,236.92113459995016,None,None,,0.008299189619719982,1.0173549898900092,236.92113459995016,None,236.92113459995016,None,237.93496750015765,None,237.93496750015765,None,237.93496750015765,None,237.93496750015765,None,None,0.011693389620631933,1.7084914897568524,237.93496750015765,None,237.93496750015765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.63784390036017,None,239.63784390036017,None,239.63784390036017,None,None,,0.011643989942967892,1.0072867898270488,239.63784390036017,None,239.63784390036017,None,240.63753199996427,None,240.63753199996427,None,240.63753199996427,None,240.63753199996427,None,None,0.011561989784240723,1.808205089531839,240.63753199996427,None,240.63753199996427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.44382080016658,None,242.44382080016658,None,242.44382080016658,None,None,,0.007141490001231432,1.0150711899623275,242.44382080016658,None,242.44382080016658,None,243.45649460004643,None,243.45649460004643,None,243.45649460004643,None,243.45649460004643,None,None,0.011036890558898449,1.8068884904496372,243.45649460004643,None,243.45649460004643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2579636001028,None,245.2579636001028,None,245.2579636001028,None,None,,0.010714089963585138,1.0060845897533,245.2579636001028,None,245.2579636001028,None,246.26018590014428,None,246.26018590014428,None,246.26018590014428,None,246.26018590014428,None,None,0.010112189687788486,1.705047589726746,246.26018590014428,None,246.26018590014428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.96193860005587,None,247.96193860005587,None,247.96193860005587,None,None,,0.01077208947390318,1.0058234897442162,247.96193860005587,None,247.96193860005587,None,248.96322729997337,None,248.96322729997337,None,248.96322729997337,None,248.96322729997337,None,None,0.009493389632552862,1.70370598975569,248.96322729997337,None,248.96322729997337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.66273420024663,None,250.66273420024663,None,250.66273420024663,None,None,,0.012191690504550934,1.0088091907091439,250.66273420024663,None,250.66273420024663,None,251.66378620034084,None,251.66378620034084,None,251.66378620034084,None,251.66378620034084,None,None,0.011449289973825216,1.6078232903964818,251.66378620034084,None,251.66378620034084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.26653739996254,None,253.26653739996254,None,253.26653739996254,None,None,,0.0105741904117167,1.0053505902178586,253.26653739996254,None,253.26653739996254,None,254.26887420006096,None,254.26887420006096,None,254.26887420006096,None,254.26887420006096,None,None,0.009617590345442295,1.820801590103656,254.26887420006096,None,254.26887420006096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.08558040019125,None,256.08558040019125,None,256.08558040019125,None,None,,0.010159190278500319,1.0046067903749645,256.08558040019125,None,256.08558040019125,None,257.08653039997444,None,257.08653039997444,None,257.08653039997444,None,257.08653039997444,None,None,0.010486590676009655,1.605939990375191,257.08653039997444,None,257.08653039997444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.6890799999237,None,258.6890799999237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,260.69079510029405,None,260.69079510029405,None,260.69079510029405,None,260.69079510029405,None,264.19489010004327,None,264.19489010004327,None,265.7132811001502,None,265.7132811001502,None,265.7132811001502,None,None,,0.012073990423232317,1.039724390488118,265.7132811001502,None,265.7132811001502,None,266.7268376001157,None,266.7268376001157,None,266.7268376001157,None,266.7268376001157,None,None,0.009630489628762007,1.7041921894997358,266.7268376001157,None,266.7268376001157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.43179400032386,None,268.43179400032386,None,268.43179400032386,None,None,,0.008777990005910397,1.0184946898370981,268.43179400032386,None,268.43179400032386,None,269.4477055002935,None,269.4477055002935,None,269.4477055002935,None,269.4477055002935,None,None,0.010128090158104897,1.7048941901884973,269.4477055002935,None,269.4477055002935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.14916800009087,None,271.14916800009087,None,271.14916800009087,None,None,,0.010361190419644117,1.0051945904269814,271.14916800009087,None,271.14916800009087,None,272.1482089003548,None,272.1482089003548,None,272.1482089003548,None,272.1482089003548,None,None,0.010317289736121893,1.8055507894605398,272.1482089003548,None,272.1482089003548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.9528407002799,None,273.9528407002799,None,273.9528407002799,None,None,,0.008950890507549047,1.0186016904190183,273.9528407002799,None,273.9528407002799,None,274.9673907002434,None,274.9673907002434,None,274.9673907002434,None,274.9673907002434,None,None,0.011510189156979322,1.6080655893310905,274.9673907002434,None,274.9673907002434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.57078820001334,None,276.57078820001334,None,276.57078820001334,None,None,,0.010140989907085896,1.0049685896374285,276.57078820001334,None,276.57078820001334,None,277.5723386001773,None,277.5723386001773,None,277.5723386001773,None,277.5723386001773,None,None,0.01013308996334672,1.8211825899779797,277.5723386001773,None,277.5723386001773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.38901920011267,None,279.38901920011267,None,279.38901920011267,None,None,,0.010734889656305313,1.0059764897450805,279.38901920011267,None,279.38901920011267,None,280.3888352001086,None,280.3888352001086,None,280.3888352001086,None,280.3888352001086,None,None,0.011361890472471714,1.7073084907606244,280.3888352001086,None,280.3888352001086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.09146369993687,None,282.09146369993687,None,282.09146369993687,None,None,,0.010767190251499414,1.005851789843291,282.09146369993687,None,282.09146369993687,None,283.0915685999207,None,283.0915685999207,None,283.0915685999207,None,283.0915685999207,None,None,0.010417590383440256,1.6055259904824197,283.0915685999207,None,283.0915685999207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.69272880023345,None,284.69272880023345,None,284.69272880023345,None,None,,0.011681090574711561,1.0075970906764269,284.69272880023345,None,284.69272880023345,None,285.6934277000837,None,285.6934277000837,None,285.6934277000837,None,285.6934277000837,None,None,0.010932890232652426,1.7066291901282966,285.6934277000837,None,285.6934277000837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3961426001042,None,287.3961426001042,None,287.3961426001042,None,None,,0.010520290117710829,1.0052542900666595,287.3961426001042,None,287.3961426001042,None,288.39573230035603,None,288.39573230035603,None,288.39573230035603,None,288.39573230035603,None,None,0.011916290037333965,1.6088594901375473,288.39573230035603,None,288.39573230035603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.99736070027575,None,289.99736070027575,None,289.99736070027575,None,None,,0.010670990217477083,1.005377090536058,289.99736070027575,None,289.99736070027575,None,290.9990813001059,None,290.9990813001059,None,290.9990813001059,None,290.9990813001059,None,None,0.009792990051209927,1.804726290050894,290.9990813001059,None,290.9990813001059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8049544999376,None,292.8049544999376,None,292.8049544999376,None,None,,0.006640689913183451,1.0143093899823725,292.8049544999376,None,292.8049544999376,None,293.8171419999562,None,293.8171419999562,None,293.8171419999562,None,293.8171419999562,None,None,0.010499789845198393,1.6056416896171868,293.8171419999562,None,293.8171419999562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.42163720028475,None,295.42163720028475,None,295.42163720028475,None,None,,0.009587690699845552,1.020119690336287,295.42163720028475,None,295.42163720028475,None,296.43631929997355,None,296.43631929997355,None,296.43631929997355,None,296.43631929997355,None,None,0.010330989956855774,1.8084389897994697,296.43631929997355,None,296.43631929997355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.23781770002097,None,298.23781770002097,None,298.23781770002097,None,None,,0.012542789801955223,1.006200089585036,298.23781770002097,None,298.23781770002097,None,299.2385404999368,None,299.2385404999368,None,299.2385404999368,None,299.2385404999368,None,None,0.010397189762443304,1.8062074896879494,299.2385404999368,None,299.2385404999368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0402581002563,None,301.0402581002563,None,301.0402581002563,None,None,,0.01155848940834403,1.0072982893325388,301.0402581002563,None,301.0402581002563,None,302.0582388001494,None,302.0582388001494,None,302.0582388001494,None,302.0582388001494,None,None,0.009459590073674917,1.7204430904239416,302.0582388001494,None,302.0582388001494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.76026260014623,None,303.76026260014623,None,303.76026260014623,None,None,,0.01141209015622735,1.0070200902409852,303.76026260014623,None,303.76026260014623,None,304.7613091999665,None,304.7613091999665,None,304.7613091999665,None,304.7613091999665,None,None,0.009878389537334442,1.6045660893432796,304.7613091999665,None,304.7613091999665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.3614545003511,None,306.3614545003511,None,306.3614545003511,None,None,,0.01223489036783576,1.0088801900856197,306.3614545003511,None,306.3614545003511,None,307.3643682003021,None,307.3643682003021,None,307.3643682003021,None,307.3643682003021,None,None,0.010061890352517366,1.7048980905674398,307.3643682003021,None,307.3643682003021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0649697002955,None,309.0649697002955,None,309.0649697002955,None,None,,0.010654489509761333,1.005803589709103,309.0649697002955,None,309.0649697002955,None,310.0649081002921,None,310.0649081002921,None,310.0649081002921,None,310.0649081002921,None,None,0.01142068998888135,1.6075935903936625,310.0649081002921,None,310.0649081002921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.6691288999282,None,311.6691288999282,None,311.6691288999282,None,None,,0.009366489481180906,1.0197104895487428,311.6691288999282,None,311.6691288999282,None,312.700404800009,None,312.700404800009,None,312.700404800009,None,312.700404800009,None,None,0.0092240902595222,1.8202119902707636,312.700404800009,None,312.700404800009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5041618999094,None,314.5041618999094,None,314.5041618999094,None,None,,0.010324390139430761,1.0213813902810216,314.5041618999094,None,314.5041618999094,None,315.5194411999546,None,315.5194411999546,None,315.5194411999546,None,315.5194411999546,None,None,0.010423090308904648,1.6059484900906682,315.5194411999546,None,315.5194411999546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.12278490001336,None,317.12278490001336,None,317.12278490001336,None,None,,0.010356589686125517,1.0050005898810923,317.12278490001336,None,317.12278490001336,None,318.1219101003371,None,318.1219101003371,None,318.1219101003371,None,318.1219101003371,None,None,0.011708789970725775,1.8080740901641548,318.1219101003371,None,318.1219101003371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9257903001271,None,319.9257903001271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,321.92751180008054,None,321.92751180008054,None,321.92751180008054,None,321.92751180008054,None,325.4312444003299,None,325.4312444003299,None,326.93437879998237,None,326.93437879998237,None,326.93437879998237,None,None,,0.011697090230882168,1.0219954899512231,326.93437879998237,None,326.93437879998237,None,327.9481215002015,None,327.9481215002015,None,327.9481215002015,None,327.9481215002015,None,None,0.01015709014609456,1.8053630897775292,327.9481215002015,None,327.9481215002015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7521234001033,None,329.7521234001033,None,329.7521234001033,None,None,,0.009254190605133772,1.0194181902334094,329.7521234001033,None,329.7521234001033,None,330.7663106000982,None,330.7663106000982,None,330.7663106000982,None,330.7663106000982,None,None,0.011381989810615778,1.7074077897705138,330.7663106000982,None,330.7663106000982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4677136000246,None,332.4677136000246,None,332.4677136000246,None,None,,0.011863389983773232,1.0081379902549088,332.4677136000246,None,332.4677136000246,None,333.4686187999323,None,333.4686187999323,None,333.4686187999323,None,333.4686187999323,None,None,0.011012389790266752,1.8068242901936173,333.4686187999323,None,333.4686187999323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.27477250015363,None,335.27477250015363,None,335.27477250015363,None,None,,0.007239689584821463,1.0156882894225419,335.27477250015363,None,335.27477250015363,None,336.28753670025617,None,336.28753670025617,None,336.28753670025617,None,336.28753670025617,None,None,0.011520290281623602,1.6076400903984904,336.28753670025617,None,336.28753670025617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.8891115002334,None,337.8891115002334,None,337.8891115002334,None,None,,0.01110519003123045,1.0067707900889218,337.8891115002334,None,337.8891115002334,None,338.90950890025124,None,338.90950890025124,None,338.90950890025124,None,338.90950890025124,None,None,0.010540489573031664,1.7420159899629653,338.90950890025124,None,338.90950890025124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6293982001953,None,340.6293982001953,None,340.6293982001953,None,None,,0.010609390214085579,1.0194981899112463,340.6293982001953,None,340.6293982001953,None,341.64226630004123,None,341.64226630004123,None,341.64226630004123,None,341.64226630004123,None,None,0.01157729048281908,1.8080860902555287,341.64226630004123,None,341.64226630004123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.4482966000214,None,343.4482966000214,None,343.4482966000214,None,None,,0.007483889348804951,1.0156896896660328,343.4482966000214,None,343.4482966000214,None,344.4613924003206,None,344.4613924003206,None,344.4613924003206,None,344.4613924003206,None,None,0.010157889686524868,1.8054865896701813,344.4613924003206,None,344.4613924003206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
