polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4.855170200113207,None,4.855170200113207,None,space,1.3443734999746084,0.014815838541835546,None,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,Resting_Eyes_Closed,59.94416806522104,
,,,,,,,,6.206341499928385,None,6.206341499928385,None,6.206341499928385,7.207236799877137,7.190574400126934,8.191716100089252,8.191716100089252,9.192437800113112,9.259126800112426,99.27124110003933,9.259126800112426,99.27124110003933,9.259126800112426,99.27124110003933,90.00961834006011,None,101.22297650016844,None,101.22297650016844,None,,,,,,,,,,,
