A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.59511849982664,None,114.59511849982664,None,114.59511849982664,None,None,,0.012896259780973196,1.0245202598161995,114.59511849982664,None,114.59511849982664,None,115.6113694999367,None,115.6113694999367,None,115.6113694999367,None,115.6113694999367,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.21411440009251,None,117.21411440009251,None,117.21411440009251,None,None,,0.011993260122835636,1.022780760191381,117.21411440009251,None,117.21411440009251,None,118.23039459995925,None,118.23039459995925,None,118.23039459995925,None,118.23039459995925,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.93351839995012,None,119.93351839995012,None,119.93351839995012,None,None,,0.011819260660558939,1.0216993605718017,119.93351839995012,None,119.93351839995012,None,120.94933110009879,None,120.94933110009879,None,120.94933110009879,None,120.94933110009879,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.65322059998289,None,122.65322059998289,None,122.65322059998289,None,None,,0.0118354600854218,1.0222546602599323,122.65322059998289,None,122.65322059998289,None,123.66853730008006,None,123.66853730008006,None,123.66853730008006,None,123.66853730008006,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.47223589988425,None,125.47223589988425,None,125.47223589988425,None,None,,0.011220760177820921,1.0209452603012323,125.47223589988425,None,125.47223589988425,None,126.48763349978253,None,126.48763349978253,None,126.48763349978253,None,126.48763349978253,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.19171549985185,None,128.19171549985185,None,128.19171549985185,None,None,,0.011296060401946306,1.0212836600840092,128.19171549985185,None,128.19171549985185,None,129.20842130016536,None,129.20842130016536,None,129.20842130016536,None,129.20842130016536,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.81048469990492,None,130.81048469990492,None,130.81048469990492,None,None,,0.011963560245931149,1.0222961604595184,130.81048469990492,None,130.81048469990492,None,131.8256235998124,None,131.8256235998124,None,131.8256235998124,None,131.8256235998124,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.52852390008047,None,133.52852390008047,None,133.52852390008047,None,None,,0.011437160428613424,1.0215336601249874,133.52852390008047,None,133.52852390008047,None,134.5445543997921,None,134.5445543997921,None,134.5445543997921,None,134.5445543997921,None,,,,,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.14602149976417,None,136.14602149976417,None,,,,,ss,sss,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1729,60.09098978401184,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.14821780007333,None,138.14821780007333,None,,,,,,,,,,,
