A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.rt,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,keyPressTrial_2.rt,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75033009983599,None,38.75033009983599,None,38.75033009983599,None,None,,0.011049770284444094,1.0067491703666747,38.75033009983599,None,38.75033009983599,None,39.75134339975193,None,39.75134339975193,None,39.75134339975193,None,39.75134339975193,None,None,0.01042067026719451,1.7054790705442429,39.75134339975193,None,39.75134339975193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45266170008108,None,41.45266170008108,None,41.45266170008108,None,None,,0.010751770809292793,1.0057818708010018,41.45266170008108,None,41.45266170008108,None,42.45349030010402,None,42.45349030010402,None,42.45349030010402,None,42.45349030010402,None,None,0.01032197056338191,1.6055963705293834,42.45349030010402,None,42.45349030010402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.05497659975663,None,44.05497659975663,None,44.05497659975663,None,None,,0.009591370355337858,1.003347170073539,44.05497659975663,None,44.05497659975663,None,45.05583499977365,None,45.05583499977365,None,45.05583499977365,None,45.05583499977365,None,None,0.011141170281916857,1.707210770342499,45.05583499977365,None,45.05583499977365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.75730590010062,None,46.75730590010062,None,46.75730590010062,None,None,,0.011259470134973526,1.0064512700773776,46.75730590010062,None,46.75730590010062,None,47.758090199902654,None,47.758090199902654,None,47.758090199902654,None,47.758090199902654,None,None,0.011208869982510805,1.807609269861132,47.758090199902654,None,47.758090199902654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.55986770009622,None,49.55986770009622,None,49.55986770009622,None,None,,0.01037947041913867,1.006571070291102,49.55986770009622,None,49.55986770009622,None,50.562268800102174,None,50.562268800102174,None,50.562268800102174,None,50.562268800102174,None,None,0.010919970460236073,1.6070262701250613,50.562268800102174,None,50.562268800102174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.164323799777776,None,52.164323799777776,None,52.164323799777776,None,None,,0.007805370260030031,0.9984363703988492,52.164323799777776,None,52.164323799777776,None,53.16399269970134,None,53.16399269970134,None,53.16399269970134,None,53.16399269970134,None,None,0.008235270157456398,1.7027512700296938,53.16399269970134,None,53.16399269970134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.86634499998763,None,54.86634499998763,None,54.86634499998763,None,None,,0.011134670116007328,1.0049003697931767,54.86634499998763,None,54.86634499998763,None,55.86672729998827,None,55.86672729998827,None,55.86672729998827,None,55.86672729998827,None,None,0.011036569718271494,1.7063355697318912,55.86672729998827,None,55.86672729998827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.56656110007316,None,57.56656110007316,None,57.56656110007316,None,None,,0.010308970231562853,1.0070484704338014,57.56656110007316,None,57.56656110007316,None,58.569445099681616,None,58.569445099681616,None,58.569445099681616,None,58.569445099681616,None,None,0.010647870134562254,1.6039517698809505,58.569445099681616,None,58.569445099681616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16883499966934,None,60.16883499966934,None,60.16883499966934,None,None,,0.01171967014670372,1.0082478700205684,60.16883499966934,None,60.16883499966934,None,61.17000010004267,None,61.17000010004267,None,61.17000010004267,None,61.17000010004267,None,None,0.011663970071822405,1.807997069787234,61.17000010004267,None,61.17000010004267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.97144539980218,None,62.97144539980218,None,62.97144539980218,None,None,,0.010983570478856564,1.0087771704420447,62.97144539980218,None,62.97144539980218,None,63.97451000008732,None,63.97451000008732,None,63.97451000008732,None,63.97451000008732,None,None,0.010623970534652472,1.7060626703314483,63.97451000008732,None,63.97451000008732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.67515749996528,None,65.67515749996528,None,65.67515749996528,None,None,,0.011604269966483116,1.004777170252055,65.67515749996528,None,65.67515749996528,None,66.67461159965023,None,66.67461159965023,None,66.67461159965023,None,66.67461159965023,None,None,0.011905970517545938,1.7087145703844726,66.67461159965023,None,66.67461159965023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.37764459988102,None,68.37764459988102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,70.38032289966941,None,70.38032289966941,None,70.38032289966941,None,70.38032289966941,None,73.8836689000018,None,73.8836689000018,None,75.38430619984865,None,75.38430619984865,None,75.38430619984865,None,None,,0.011856469791382551,1.022615069989115,75.38430619984865,None,75.38430619984865,None,76.39997139992192,None,76.39997139992192,None,76.39997139992192,None,76.39997139992192,None,None,0.009828170295804739,1.8047252702526748,76.39997139992192,None,76.39997139992192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.20286510000005,None,78.20286510000005,None,78.20286510000005,None,None,,0.008254870306700468,1.00109737040475,78.20286510000005,None,78.20286510000005,None,79.20244939997792,None,79.20244939997792,None,79.20244939997792,None,79.20244939997792,None,None,0.01130107045173645,1.6072254702448845,79.20244939997792,None,79.20244939997792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.80384459998459,None,80.80384459998459,None,80.80384459998459,None,None,,0.0123970708809793,1.009231070522219,80.80384459998459,None,80.80384459998459,None,81.82179339975119,None,81.82179339975119,None,81.82179339975119,None,81.82179339975119,None,None,0.009635370690375566,1.7206775709055364,81.82179339975119,None,81.82179339975119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5227116998285,None,83.5227116998285,None,83.5227116998285,None,lshift,0.609795999713242,0.011014369782060385,1.0063483701087534,83.5227116998285,None,83.5227116998285,None,84.52624529972672,None,84.52624529972672,None,84.52624529972672,None,84.52624529972672,None,None,0.010887769982218742,1.7067874702624977,84.52624529972672,None,84.52624529972672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.22617219993845,None,86.22617219993845,None,86.22617219993845,None,d,0.39190049981698394,0.007482570130378008,0.9990510703064501,86.22617219993845,None,86.22617219993845,None,87.22626239992678,None,87.22626239992678,None,87.22626239992678,None,87.22626239992678,None,None,0.011099670082330704,1.6099570700898767,87.22626239992678,None,87.22626239992678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.82999619981274,None,88.82999619981274,None,88.82999619981274,None,a,0.029972400050610304,0.011005670297890902,1.0065817702561617,88.82999619981274,None,88.82999619981274,None,89.83087519975379,None,89.83087519975379,None,89.83087519975379,None,89.83087519975379,None,a,0.010585570242255926,1.805300670210272,89.83087519975379,None,89.83087519975379,None,0.9804627001285553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63249129988253,None,91.63249129988253,None,91.63249129988253,None,a,0.04517970001325011,0.011978170368820429,1.008328770287335,91.63249129988253,None,91.63249129988253,None,92.63335229968652,None,92.63335229968652,None,92.63335229968652,None,92.63335229968652,None,None,0.0116218701004982,1.7079860703088343,92.63335229968652,None,92.63335229968652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.33526339987293,None,94.33526339987293,None,94.33526339987293,None,a,0.2911879997700453,0.008445970248430967,1.001364370342344,94.33526339987293,None,94.33526339987293,None,95.3527243998833,None,95.3527243998833,None,95.3527243998833,None,95.3527243998833,None,lshift,0.01149177085608244,1.838931470643729,95.3527243998833,None,95.3527243998833,None,1.269136699847877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.17075459985062,None,97.17075459985062,None,97.17075459985062,None,None,,0.005829670466482639,0.9982781703583896,97.17075459985062,None,97.17075459985062,None,98.17164739966393,None,98.17164739966393,None,98.17164739966393,None,98.17164739966393,None,None,0.010155669879168272,1.8049561697989702,98.17164739966393,None,98.17164739966393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99002410005778,None,99.99002410005778,None,99.99002410005778,None,r,0.10335460025817156,0.010909370612353086,1.0229195705614984,99.99002410005778,None,99.99002410005778,None,100.99083480006084,None,100.99083480006084,None,100.99083480006084,None,100.99083480006084,None,d,0.011979870032519102,1.7086132704280317,100.99083480006084,None,100.99083480006084,None,0.054894099943339825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.69139069970697,None,102.69139069970697,None,102.69139069970697,None,None,,0.010973870288580656,1.0062551703304052,102.69139069970697,None,102.69139069970697,None,103.69292679987848,None,103.69292679987848,None,103.69292679987848,None,103.69292679987848,None,a,0.011562270112335682,1.6079905703663826,103.69292679987848,None,103.69292679987848,None,1.176375400274992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,train-A,59.967066032030544,
