polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4.688466399908066,None,4.688466399908066,None,space,1.3626994998194277,0.009016899392008781,None,,,,,,,,,,,,,,,,,,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,Resting_Eyes_Opened,59.95523739997938,
,,,,,,,,6.056298699695617,None,6.056298699695617,None,6.056298699695617,7.057215599808842,7.040492800064385,8.04160979995504,8.04160979995504,9.042339599691331,9.359743800014257,99.37235420010984,9.359743800014257,99.37235420010984,9.359743800014257,99.37235420010984,90.00055633950979,None,101.07513249991462,None,101.07513249991462,None,,,,,,,,,,,
