A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_1.rt,keyPressTrial_3.rt,Participant ID,Age,Sex,Handedness,EEG headset,Experiment Mode,Visualize Epochs,date,frameRate,
,,,,,,,,6.658459799946286,None,6.658459799946286,None,space,2.101411800016649,0.013466449454426765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
0,0,0,0,0,0,0,0,,,,,,,,,8.760238299961202,None,8.760238299961202,None,8.760238299961202,9.761196999927051,9.74451119999867,10.745335499988869,10.745335499988869,11.746252999990247,11.812918399926275,None,11.812918399926275,None,11.812918399926275,None,11.812918399926275,None,15.316815999918617,None,15.316815999918617,None,16.863005599938333,None,16.863005599938333,None,16.863005599938333,None,None,0.002147170016542077,1.0031076699960977,16.863005599938333,None,16.863005599938333,None,17.870705100009218,None,17.870705100009218,None,17.870705100009218,None,17.870705100009218,None,None,0.010528989951126277,1.8055501899216324,17.870705100009218,None,17.870705100009218,None,,,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6866136000026,None,19.6866136000026,None,19.6866136000026,None,a,0.007153190090321004,1.015205190051347,19.6866136000026,None,19.6866136000026,None,20.687453499995172,None,20.687453499995172,None,20.687453499995172,None,20.687453499995172,None,None,0.011894589988514781,1.708588589914143,20.687453499995172,None,20.687453499995172,None,0.40303709998261184,,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38894839992281,None,22.38894839992281,None,22.38894839992281,None,None,0.011628989945165813,1.0076994899427518,22.38894839992281,None,22.38894839992281,None,23.38985809998121,None,23.38985809998121,None,23.38985809998121,None,23.38985809998121,None,a,0.011437189881689847,1.7076282899361104,23.38985809998121,None,23.38985809998121,None,,0.3831099000526592,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.091380099998787,None,25.091380099998787,None,25.091380099998787,None,None,0.012694989913143218,1.0095613899175078,25.091380099998787,None,25.091380099998787,None,26.09220730001107,None,26.09220730001107,None,26.09220730001107,None,26.09220730001107,None,l,0.011816489975899458,1.7084861899493262,26.09220730001107,None,26.09220730001107,None,,0.7212539999745786,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.793688599951565,None,27.793688599951565,None,27.793688599951565,None,a,0.012508189887739718,1.0092898899456486,27.793688599951565,None,27.793688599951565,None,28.794612300000153,None,28.794612300000153,None,28.794612300000153,None,28.794612300000153,None,l,0.011963390046730638,1.808767790091224,28.794612300000153,None,28.794612300000153,None,0.9405420999974012,1.1550059999572113,ee,ee,Male,Right-handed,Emotiv EPOC(+),train,False,2020_Apr_26_1304,59.964800673212565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.59615799994208,None,30.59615799994208,None,30.59615799994208,None,l,0.012304789968766272,1.0088276899186894,30.59615799994208,None,30.59615799994208,None,,,,,,,,,,,,,,,,0.08190260000992566,,,,,,,,,,,
