polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4.864975800272077,None,4.864975800272077,None,space,12.190433700103313,0.008941360283643007,None,,,,,,,,,,,,,,,,,,,,,,,soheil123,22,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,Resting_Eyes_Opened,59.93252793468025,
,,,,,,,,17.039083000272512,None,17.039083000272512,None,17.039083000272512,18.056674300227314,18.02124910010025,19.024620400276035,19.024620400276035,20.02503569982946,20.34769900003448,110.35398560017347,20.34769900003448,110.35398560017347,20.34769900003448,110.35398560017347,90.00466891983524,None,112.0560420001857,None,112.0560420001857,None,,,,,,,,,,,
