A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,,,,,,,,,5.562089100014418,None,5.562089100014418,None,space,1.6451463997364044,0.015978920739144087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7.210009400267154,None,7.210009400267154,None,7.210009400267154,8.21123220026493,8.192946400027722,9.195311600342393,9.195311600342393,10.196514000184834,10.220612999983132,None,10.220612999983132,None,10.220612999983132,None,10.220612999983132,None,13.734107000287622,None,13.734107000287622,None,15.243279499933124,None,15.243279499933124,None,15.243279499933124,None,None,0.005281309597194195,1.0092872097156942,15.243279499933124,None,15.243279499933124,None,16.252198700327426,None,16.252198700327426,None,16.252198700327426,None,16.252198700327426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.055579900275916,None,18.055579900275916,None,18.055579900275916,None,space,0.011703209951519966,1.0221163099631667,18.055579900275916,None,18.055579900275916,None,19.071445500012487,None,19.071445500012487,None,19.071445500012487,None,19.071445500012487,None,0.47744060028344393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.889962499961257,None,20.889962499961257,None,20.889962499961257,None,a,0.011501309461891651,1.0382005097344518,20.889962499961257,None,20.889962499961257,None,21.907345599960536,None,21.907345599960536,None,21.907345599960536,None,21.907345599960536,None,0.5215869001112878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6107717002742,None,23.6107717002742,None,23.6107717002742,None,None,0.01213610963895917,1.022722809575498,23.6107717002742,None,23.6107717002742,None,24.625497200060636,None,24.625497200060636,None,24.625497200060636,None,24.625497200060636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.228990700095892,None,26.228990700095892,None,26.228990700095892,None,None,0.00952471001073718,1.0187209099531174,26.228990700095892,None,26.228990700095892,None,27.243597799912095,None,27.243597799912095,None,27.243597799912095,None,27.243597799912095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.845103000290692,None,28.845103000290692,None,28.845103000290692,None,None,0.012196409981697798,1.0077539100311697,28.845103000290692,None,28.845103000290692,None,29.846778200007975,None,29.846778200007975,None,29.846778200007975,None,29.846778200007975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.658240099903196,None,31.658240099903196,None,31.658240099903196,None,None,0.010942310094833374,1.0121226101182401,31.658240099903196,None,31.658240099903196,None,32.66502179997042,None,32.66502179997042,None,32.66502179997042,None,32.66502179997042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.26645280001685,None,34.26645280001685,None,34.26645280001685,None,None,0.011388109996914864,1.0059641101397574,34.26645280001685,None,34.26645280001685,None,35.268155900295824,None,35.268155900295824,None,35.268155900295824,None,35.268155900295824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.97189790010452,None,36.97189790010452,None,36.97189790010452,None,None,0.010392109863460064,1.0208372101187706,36.97189790010452,None,36.97189790010452,None,37.98658769996837,None,37.98658769996837,None,37.98658769996837,None,37.98658769996837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79291180009022,None,39.79291180009022,None,39.79291180009022,None,None,0.009739009663462639,1.018810709938407,39.79291180009022,None,39.79291180009022,None,40.806408000178635,None,40.806408000178635,None,40.806408000178635,None,40.806408000178635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.40770120033994,None,42.40770120033994,None,42.40770120033994,None,None,0.011871910188347101,1.0073020099662244,42.40770120033994,None,42.40770120033994,None,43.40842780005187,None,43.40842780005187,None,43.40842780005187,None,43.40842780005187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1823,intro,60.139198141765,
