A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.548114200122654,None,38.548114200122654,None,38.548114200122654,None,None,,0.011864080093801022,1.0078831799328327,38.548114200122654,None,38.548114200122654,None,39.5489635001868,None,39.5489635001868,None,39.5489635001868,None,39.5489635001868,None,None,0.011804480105638504,1.7084335801191628,39.5489635001868,None,39.5489635001868,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25045400019735,None,41.25045400019735,None,41.25045400019735,None,None,,0.0120626799762249,1.0083963801153004,41.25045400019735,None,41.25045400019735,None,42.25134229985997,None,42.25134229985997,None,42.25134229985997,None,42.25134229985997,None,None,0.01192268030717969,1.6085947803221643,42.25134229985997,None,42.25134229985997,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.85273079993203,None,43.85273079993203,None,43.85273079993203,None,None,,0.011885280255228281,1.0080267800949514,43.85273079993203,None,43.85273079993203,None,44.85358820017427,None,44.85358820017427,None,44.85358820017427,None,44.85358820017427,None,None,0.010370380245149136,1.7055674800649285,44.85358820017427,None,44.85358820017427,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.555077500175685,None,46.555077500175685,None,46.555077500175685,None,None,,0.011840779799968004,1.0078686801716685,46.555077500175685,None,46.555077500175685,None,47.555958500131965,None,47.555958500131965,None,47.555958500131965,None,47.555958500131965,None,None,0.011782780289649963,1.8086573802866042,47.555958500131965,None,47.555958500131965,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3575392998755,None,49.3575392998755,None,49.3575392998755,None,None,,0.012475479859858751,1.009165579918772,49.3575392998755,None,49.3575392998755,None,50.358433600049466,None,50.358433600049466,None,50.358433600049466,None,50.358433600049466,None,None,0.011042480356991291,1.6068314802832901,50.358433600049466,None,50.358433600049466,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.95982229989022,None,51.95982229989022,None,51.95982229989022,None,None,,0.010614779777824879,1.005427380092442,51.95982229989022,None,51.95982229989022,None,52.96066470025107,None,52.96066470025107,None,52.96066470025107,None,52.96066470025107,None,None,0.011238180566579103,1.707307180389762,52.96066470025107,None,52.96066470025107,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.66216799989343,None,54.66216799989343,None,54.66216799989343,None,None,,0.011894379742443562,1.0080316797830164,54.66216799989343,None,54.66216799989343,None,55.66304379981011,None,55.66304379981011,None,55.66304379981011,None,55.66304379981011,None,None,0.011479980312287807,1.707816180307418,55.66304379981011,None,55.66304379981011,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.36453330004588,None,57.36453330004588,None,57.36453330004588,None,None,,0.012049879878759384,1.0082936794497073,57.36453330004588,None,57.36453330004588,None,58.365389899816364,None,58.365389899816364,None,58.365389899816364,None,58.365389899816364,None,None,0.012113879900425673,1.6090018800459802,58.365389899816364,None,58.365389899816364,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.96681779995561,None,59.96681779995561,None,59.96681779995561,None,None,,0.01202918030321598,1.0090694800019264,59.96681779995561,None,59.96681779995561,None,60.9676838000305,None,60.9676838000305,None,60.9676838000305,None,60.9676838000305,None,None,0.012076280079782009,1.8084741802886128,60.9676838000305,None,60.9676838000305,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.76923179998994,None,62.76923179998994,None,62.76923179998994,None,None,,0.01162288011983037,1.007447480224073,62.76923179998994,None,62.76923179998994,None,63.77011029981077,None,63.77011029981077,None,63.77011029981077,None,63.77011029981077,None,None,0.011729780584573746,1.7082560807466507,63.77011029981077,None,63.77011029981077,None,,,,,,sohei123,,Male,Right-handed,Without EEG,,False,2020_May_17_1931,train-A,59.92854119357991,
