A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,keyPressTrial_4.rt,keyPressTrial_2.rt,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7556222002022,None,41.7556222002022,None,41.7556222002022,None,None,,0.011010400019586086,1.006240100134164,41.7556222002022,None,41.7556222002022,None,42.7565319002606,None,42.7565319002606,None,42.7565319002606,None,42.7565319002606,None,None,0.011946799699217081,1.6086235996335745,42.7565319002606,None,42.7565319002606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35787810012698,None,44.35787810012698,None,44.35787810012698,None,None,,0.010835799854248762,1.0059173996560276,44.35787810012698,None,44.35787810012698,None,45.35878200037405,None,45.35878200037405,None,45.35878200037405,None,45.35878200037405,None,None,0.009951199870556593,1.704759799875319,45.35878200037405,None,45.35878200037405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.060461500193924,None,47.060461500193924,None,47.060461500193924,None,None,,0.01252719946205616,1.0092607997357845,47.060461500193924,None,47.060461500193924,None,48.0611972999759,None,48.0611972999759,None,48.0611972999759,None,48.0611972999759,None,None,0.011037299409508705,1.7069579996168613,48.0611972999759,None,48.0611972999759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76264850003645,None,49.76264850003645,None,49.76264850003645,None,None,,0.012131999712437391,1.0086399000138044,49.76264850003645,None,49.76264850003645,None,50.76349310018122,None,50.76349310018122,None,50.76349310018122,None,50.76349310018122,None,None,0.01124349981546402,1.6072443998418748,50.76349310018122,None,50.76349310018122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3649172000587,None,52.3649172000587,None,52.3649172000587,None,None,,0.012427899986505508,1.009112199768424,52.3649172000587,None,52.3649172000587,None,53.36582180019468,None,53.36582180019468,None,53.36582180019468,None,53.36582180019468,None,None,0.011328799650073051,1.807663599960506,53.36582180019468,None,53.36582180019468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.16740080015734,None,55.16740080015734,None,55.16740080015734,None,None,,0.010283700190484524,1.0047539002262056,55.16740080015734,None,55.16740080015734,None,56.16822089999914,None,56.16822089999914,None,56.16822089999914,None,56.16822089999914,None,None,0.011496799532324076,1.6077491994947195,56.16822089999914,None,56.16822089999914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.76968970010057,None,57.76968970010057,None,57.76968970010057,None,None,,0.01023950008675456,1.0047098998911679,57.76968970010057,None,57.76968970010057,None,58.77049720007926,None,58.77049720007926,None,58.77049720007926,None,58.77049720007926,None,None,0.011939099989831448,1.7087944000959396,58.77049720007926,None,58.77049720007926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47205610014498,None,60.47205610014498,None,60.47205610014498,None,None,,0.008727099746465683,1.0016859997995198,60.47205610014498,None,60.47205610014498,None,61.47292010020465,None,61.47292010020465,None,61.47292010020465,None,61.47292010020465,None,None,0.011000900063663721,1.8069608001969755,61.47292010020465,None,61.47292010020465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.274512600153685,None,63.274512600153685,None,63.274512600153685,None,None,,0.01066690031439066,1.0055581000633538,63.274512600153685,None,63.274512600153685,None,64.27538160001859,None,64.27538160001859,None,64.27538160001859,None,64.27538160001859,None,None,0.01040169969201088,1.6055757994763553,64.27538160001859,None,64.27538160001859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.87679619994015,None,65.87679619994015,None,65.87679619994015,None,None,,0.011531999800354242,1.0073004998266697,65.87679619994015,None,65.87679619994015,None,66.87767369998619,None,66.87767369998619,None,66.87767369998619,None,66.87767369998619,None,None,0.01084659993648529,1.7065912000834942,66.87767369998619,None,66.87767369998619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-B,59.98069821795892,
