A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,5.446511999703944,None,5.446511999703944,None,space,1.5394689999520779,0.0016164020635187626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,0,0,0,0,,,,,,,,,7.001721199601889,None,7.001721199601889,None,7.001721199601889,8.00183459976688,7.984060399699956,8.986953399609774,8.986953399609774,9.987191399559379,10.009684299584478,None,10.009684299584478,None,10.009684299584478,None,10.009684299584478,None,13.523474299814552,None,13.523474299814552,None,15.03545149974525,None,15.03545149974525,None,15.03545149974525,None,a,0.36388609977439046,0.0015999996103346348,1.002357899211347,15.03545149974525,None,15.03545149974525,None,16.041009299922734,None,16.041009299922734,None,16.041009299922734,None,16.041009299922734,None,None,0.01095399959012866,1.807062099687755,16.041009299922734,None,16.041009299922734,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.842589299660176,None,17.842589299660176,None,17.842589299660176,None,None,,0.011064600199460983,1.006393600255251,17.842589299660176,None,17.842589299660176,None,18.843454499728978,None,18.843454499728978,None,18.843454499728978,None,18.843454499728978,None,a,0.011953799519687891,1.7087699994444847,18.843454499728978,None,18.843454499728978,None,0.3479520999826491,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.544951499905437,None,20.544951499905437,None,20.544951499905437,None,l,0.04537880001589656,0.010733000002801418,1.0058387001045048,20.544951499905437,None,20.544951499905437,None,21.562714399769902,None,21.562714399769902,None,21.562714399769902,None,21.562714399769902,None,a,0.010318600106984377,1.7221726002171636,21.562714399769902,None,21.562714399769902,None,0.17980560008436441,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.263818399980664,None,23.263818399980664,None,23.263818399980664,None,a,0.004469100385904312,0.00906849978491664,1.0021311999298632,23.263818399980664,None,23.263818399980664,None,24.265086099971086,None,24.265086099971086,None,24.265086099971086,None,24.265086099971086,None,lalt,0.011466099414974451,1.7075581992976367,24.265086099971086,None,24.265086099971086,None,0.9986843997612596,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.965994199737906,None,25.965994199737906,None,25.965994199737906,None,None,,0.010117300320416689,1.004634200129658,25.965994199737906,None,25.965994199737906,None,26.966926799621433,None,26.966926799621433,None,26.966926799621433,None,26.966926799621433,None,None,0.00995699968189001,1.8047897997312248,26.966926799621433,None,26.966926799621433,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.768513299990445,None,28.768513299990445,None,28.768513299990445,None,None,,0.011424500029534101,1.0070277997292578,28.768513299990445,None,28.768513299990445,None,29.76935109961778,None,29.76935109961778,None,29.76935109961778,None,29.76935109961778,None,a,0.011849400121718645,1.8086105003021657,29.76935109961778,None,29.76935109961778,None,0.9819587003439665,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.571017699781805,None,31.571017699781805,None,31.571017699781805,None,None,,0.012094900012016296,1.0084486999548972,31.571017699781805,None,31.571017699781805,None,32.57182359974831,None,32.57182359974831,None,32.57182359974831,None,32.57182359974831,None,a,0.011542399879544973,1.6889595002867281,32.57182359974831,None,32.57182359974831,None,0.5472472999244928,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25515869958326,None,34.25515869958326,None,34.25515869958326,None,None,,0.009876799769699574,1.0102160996757448,34.25515869958326,None,34.25515869958326,None,35.261499799788,None,35.261499799788,None,35.261499799788,None,35.261499799788,None,None,0.011903200298547745,1.8084742003120482,35.261499799788,None,35.261499799788,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.063810399733484,None,37.063810399733484,None,37.063810399733484,None,None,,0.007448900490999222,1.0127923004329205,37.063810399733484,None,37.063810399733484,None,38.07686559995636,None,38.07686559995636,None,38.07686559995636,None,38.07686559995636,None,None,0.011398199945688248,1.6076605003327131,38.07686559995636,None,38.07686559995636,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.678250999655575,None,39.678250999655575,None,39.678250999655575,None,None,,0.011444799602031708,1.0073218997567892,39.678250999655575,None,39.678250999655575,None,40.67926929984242,None,40.67926929984242,None,40.67926929984242,None,40.67926929984242,None,None,0.010817400179803371,1.7061243001371622,40.67926929984242,None,40.67926929984242,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.38084279978648,None,42.38084279978648,None,42.38084279978648,None,None,,0.010816499590873718,1.0057971994392574,42.38084279978648,None,42.38084279978648,None,43.381720199715346,None,43.381720199715346,None,43.381720199715346,None,43.381720199715346,None,None,0.012009100057184696,1.6107469000853598,43.381720199715346,None,43.381720199715346,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.98588529974222,None,44.98588529974222,None,44.98588529974222,None,None,,0.007798200007528067,1.0148192001506686,44.98588529974222,None,44.98588529974222,None,46.000813299790025,None,46.000813299790025,None,46.000813299790025,None,46.000813299790025,None,None,0.011007700115442276,1.707903599832207,46.000813299790025,None,46.000813299790025,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.70526589965448,None,47.70526589965448,None,47.70526589965448,None,None,,0.00675229961052537,1.0147260995581746,47.70526589965448,None,47.70526589965448,None,48.72122149961069,None,48.72122149961069,None,48.72122149961069,None,48.72122149961069,None,None,0.010868700221180916,1.8067440004087985,48.72122149961069,None,48.72122149961069,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.52303129993379,None,50.52303129993379,None,50.52303129993379,None,None,,0.011229299940168858,1.0070885997265577,50.52303129993379,None,50.52303129993379,None,51.52350869961083,None,51.52350869961083,None,51.52350869961083,None,51.52350869961083,None,None,0.011262799613177776,1.606117199640721,51.52350869961083,None,51.52350869961083,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.12411919981241,None,53.12411919981241,None,53.12411919981241,None,None,,0.010586999822407961,1.0066204001195729,53.12411919981241,None,53.12411919981241,None,54.12615339970216,None,54.12615339970216,None,54.12615339970216,None,54.12615339970216,None,None,0.01169760012999177,1.707194299902767,54.12615339970216,None,54.12615339970216,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.827823399566114,None,55.827823399566114,None,55.827823399566114,None,None,,0.007978499867022038,0.9996887999586761,55.827823399566114,None,55.827823399566114,None,56.82674149982631,None,56.82674149982631,None,56.82674149982631,None,56.82674149982631,None,space,0.010587899945676327,1.7057407996617258,56.82674149982631,None,56.82674149982631,None,0.5308344000950456,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52813419979066,None,58.52813419979066,None,58.52813419979066,None,None,,0.011142599862068892,1.0067606000229716,58.52813419979066,None,58.52813419979066,None,59.52909530000761,None,59.52909530000761,None,59.52909530000761,None,59.52909530000761,None,None,0.012016099877655506,1.6085288999602199,59.52909530000761,None,59.52909530000761,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13061099965125,None,61.13061099965125,None,61.13061099965125,None,None,,0.01053369976580143,1.0053659998811781,61.13061099965125,None,61.13061099965125,None,62.13120449986309,None,62.13120449986309,None,62.13120449986309,None,62.13120449986309,None,None,0.011240200139582157,1.8106370000168681,62.13120449986309,None,62.13120449986309,None,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1827,train-A,59.71486160311557,
