A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,,,,,,,,,5.155006700195372,None,5.155006700195372,None,space,0.5880282004363835,0.0005996497347950935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5.7555625000968575,None,5.7555625000968575,None,5.7555625000968575,6.756412500049919,6.739750400185585,7.740719399880618,7.740719399880618,8.742006099782884,8.775017200037837,None,8.775017200037837,None,8.775017200037837,None,8.775017200037837,None,12.278061400167644,None,12.278061400167644,None,13.796146200038493,None,13.796146200038493,None,13.796146200038493,None,None,0.007814550306648016,1.0164513504132628,13.796146200038493,None,13.796146200038493,None,14.796955999918282,None,14.796955999918282,None,14.796955999918282,None,14.796955999918282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.615326500032097,None,16.615326500032097,None,16.615326500032097,None,None,0.011445649899542332,1.023689549881965,16.615326500032097,None,16.615326500032097,None,17.61608549999073,None,17.61608549999073,None,17.61608549999073,None,17.61608549999073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.434396899770945,None,19.434396899770945,None,19.434396899770945,None,None,0.008916049730032682,1.01867834944278,19.434396899770945,None,19.434396899770945,None,20.435252099763602,None,20.435252099763602,None,20.435252099763602,None,20.435252099763602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.136689300183207,None,22.136689300183207,None,22.136689300183207,None,None,0.011522650253027678,1.0072105498984456,22.136689300183207,None,22.136689300183207,None,23.13757049990818,None,23.13757049990818,None,23.13757049990818,None,23.13757049990818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73899960005656,None,24.73899960005656,None,24.73899960005656,None,None,0.012751149944961071,1.0097572500817478,24.73899960005656,None,24.73899960005656,None,25.739827299956232,None,25.739827299956232,None,25.739827299956232,None,25.739827299956232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.357971999794245,None,27.357971999794245,None,27.357971999794245,None,None,0.011468949727714062,1.0237749493680894,27.357971999794245,None,27.357971999794245,None,28.35879770014435,None,28.35879770014435,None,28.35879770014435,None,28.35879770014435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.160372000187635,None,30.160372000187635,None,30.160372000187635,None,None,0.012828549835830927,1.0098148500546813,30.160372000187635,None,30.160372000187635,None,31.161251300014555,None,31.161251300014555,None,31.161251300014555,None,31.161251300014555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.762682400178164,None,32.762682400178164,None,32.762682400178164,None,None,0.01171104982495308,1.0075857499614358,32.762682400178164,None,32.762682400178164,None,33.76355359982699,None,33.76355359982699,None,33.76355359982699,None,33.76355359982699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.48175959987566,None,35.48175959987566,None,35.48175959987566,None,None,0.011200649663805962,1.0233154497109354,35.48175959987566,None,35.48175959987566,None,36.48260820005089,None,36.48260820005089,None,36.48260820005089,None,36.48260820005089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_1957,intro,59.97710072218761,
