A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,Audiovisual Cue,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.94764790000045,None,49.94764790000045,None,49.94764790000045,None,None,,0.0077864899940323085,1.016334790008841,49.94764790000045,None,49.94764790000045,None,50.9485431999783,None,50.9485431999783,None,50.9485431999783,None,50.9485431999783,None,l,0.011867390014231205,1.7087058900215197,50.9485431999783,None,50.9485431999783,None,0.6502897999889683,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.66655389999505,None,52.66655389999505,None,52.66655389999505,None,l,0.6639033999817912,0.007275390002178028,1.015246590017341,52.66655389999505,None,52.66655389999505,None,53.684545600001,None,53.684545600001,None,53.684545600001,None,53.684545600001,None,None,0.0091803899849765,1.619601190002868,53.684545600001,None,53.684545600001,None,,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.28555889998097,None,55.28555889998097,None,55.28555889998097,None,None,,0.011793490033596754,1.0077751900244039,55.28555889998097,None,55.28555889998097,None,56.2863618999836,None,56.2863618999836,None,56.2863618999836,None,56.2863618999836,None,l,0.009903390018735081,1.7046779899974354,56.2863618999836,None,56.2863618999836,None,0.49405329997534864,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98791249998612,None,57.98791249998612,None,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,60.00633370000287,None,60.00633370000287,None,60.00633370000287,None,60.00633370000287,None,63.50943819998065,None,63.50943819998065,None,65.02745619998313,None,65.02745619998313,None,65.02745619998313,None,a,0.28401429997757077,0.01215419001528062,1.0251235899922904,65.02745619998313,None,65.02745619998313,None,66.0283012999862,None,66.0283012999862,None,66.0283012999862,None,66.0283012999862,None,None,0.011019489960744977,1.8068936899653636,66.0283012999862,None,66.0283012999862,None,,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84654599998612,None,67.84654599998612,None,67.84654599998612,None,a,0.32948459999170154,0.0048391900199931115,1.0105153900221922,67.84654599998612,None,67.84654599998612,None,68.8644868999836,None,68.8644868999836,None,68.8644868999836,None,68.8644868999836,None,a,0.009131090017035604,1.6195787900069263,68.8644868999836,None,68.8644868999836,None,0.1158026999910362,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.48213119999855,None,70.48213119999855,None,70.48213119999855,None,a,0.17957050001132302,0.010560790047748014,1.0218720900302287,70.48213119999855,None,70.48213119999855,None,71.48297039998579,None,71.48297039998579,None,71.48297039998579,None,71.48297039998579,None,a,0.010511990025406703,1.705859390029218,71.48297039998579,None,71.48297039998579,None,0.18596659999457188,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20117309998022,None,73.20117309998022,None,73.20117309998022,None,a,0.041273599985288456,0.00734339002519846,1.0154361900058575,73.20117309998022,None,73.20117309998022,None,74.20198779998464,None,74.20198779998464,None,74.20198779998464,None,74.20198779998464,None,a,0.01197918999241665,1.708746689982945,74.20198779998464,None,74.20198779998464,None,0.012131700001191348,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.90349629998673,None,75.90349629998673,None,75.90349629998673,None,l,0.4700883000041358,0.01115999001194723,1.0065673899953254,75.90349629998673,None,75.90349629998673,None,76.90440060000401,None,76.90440060000401,None,76.90440060000401,None,76.90440060000401,None,None,0.010978990001603961,1.6066276899946388,76.90440060000401,None,76.90440060000401,None,,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.50571949998266,None,78.50571949998266,None,78.50571949998266,None,None,,0.011492289981106296,1.0071773899835534,78.50571949998266,None,78.50571949998266,None,79.52337199999602,None,79.52337199999602,None,79.52337199999602,None,79.52337199999602,None,l,0.00874188999296166,1.8189451899961568,79.52337199999602,None,79.52337199999602,None,0.5201228999940213,,,,,,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,0,2020_Nov_14_1814,train-A(short),59.839498494092545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.34153619999415,None,81.34153619999415,None,81.34153619999415,None,None,,0.009108089987421408,1.019027289992664,81.34153619999415,None,81.34153619999415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
