A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.759590399917215,None,38.759590399917215,None,38.759590399917215,None,None,0.012722739949822426,1.0103194401599467,38.759590399917215,None,38.759590399917215,None,39.76046609971672,None,39.76046609971672,None,39.76046609971672,None,39.76046609971672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.361808499787,None,41.361808499787,None,41.361808499787,None,None,0.012135139666497707,1.0084248394705355,41.361808499787,None,41.361808499787,None,42.362696999683976,None,42.362696999683976,None,42.362696999683976,None,42.362696999683976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.064197099767625,None,44.064197099767625,None,44.064197099767625,None,a,0.01272844010964036,1.0096235400997102,44.064197099767625,None,44.064197099767625,None,45.06507349992171,None,45.06507349992171,None,45.06507349992171,None,45.06507349992171,None,0.254373200237751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76658009970561,None,46.76658009970561,None,46.76658009970561,None,l,0.012203540187329054,1.008683240506798,46.76658009970561,None,46.76658009970561,None,47.767425099853426,None,47.767425099853426,None,47.767425099853426,None,47.767425099853426,None,0.1754461000673473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.385580899659544,None,49.385580899659544,None,49.385580899659544,None,a,0.011440039612352848,1.023776839952916,49.385580899659544,None,49.385580899659544,None,50.38643139973283,None,50.38643139973283,None,50.38643139973283,None,50.38643139973283,None,0.18827129993587732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18796439981088,None,52.18796439981088,None,52.18796439981088,None,a,0.012955439742654562,1.0100842397660017,52.18796439981088,None,52.18796439981088,None,53.18883549980819,None,53.18883549980819,None,53.18883549980819,None,53.18883549980819,None,0.6986043001525104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.79023259971291,None,54.79023259971291,None,54.79023259971291,None,a,0.012852439656853676,1.0098899397999048,54.79023259971291,None,54.79023259971291,None,55.79110659984872,None,55.79110659984872,None,55.79110659984872,None,55.79110659984872,None,0.912449199706316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.49260989995673,None,57.49260989995673,None,57.49260989995673,None,None,0.012441439554095268,1.009027739521116,57.49260989995673,None,57.49260989995673,None,58.493456800002605,None,58.493456800002605,None,58.493456800002605,None,58.493456800002605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.295037999749184,None,60.295037999749184,None,60.295037999749184,None,None,0.012558439746499062,1.0092797395773232,60.295037999749184,None,60.295037999749184,None,61.295938699971884,None,61.295938699971884,None,61.295938699971884,None,61.295938699971884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.89736259961501,None,62.89736259961501,None,62.89736259961501,None,None,0.012841139920055866,1.0097522400319576,62.89736259961501,None,62.89736259961501,None,63.89825569977984,None,63.89825569977984,None,63.89825569977984,None,63.89825569977984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.59971749968827,None,65.59971749968827,None,65.59971749968827,None,None,0.013173240236938,1.0105416402220726,65.59971749968827,None,65.59971749968827,None,66.60055239964277,None,66.60055239964277,None,66.60055239964277,None,66.60055239964277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.30204809969291,None,68.30204809969291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.30379479983822,None,70.30379479983822,None,72.33895129989833,None,72.33895129989833,None,space,0.3936351998709142,0.009957179892808199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,72.72258759988472,None,72.72258759988472,None,72.72258759988472,73.72346689971164,73.70680689997971,74.70768739981577,74.70768739981577,75.70858299965039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.74190959986299,None,75.74190959986299,None,75.74190959986299,None,75.74190959986299,None,79.24498459976166,None,79.24498459976166,None,80.76296639954671,None,80.76296639954671,None,80.76296639954671,None,None,0.008994139730930328,1.0188002400100231,80.76296639954671,None,80.76296639954671,None,81.76388659980148,None,81.76388659980148,None,81.76388659980148,None,81.76388659980148,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.56544819986448,None,83.56544819986448,None,83.56544819986448,None,None,0.01256323978304863,1.0093287397176027,83.56544819986448,None,83.56544819986448,None,84.56627079984173,None,84.56627079984173,None,84.56627079984173,None,84.56627079984173,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36784449964762,None,86.36784449964762,None,86.36784449964762,None,None,0.012939040083438158,1.0101876403205097,86.36784449964762,None,86.36784449964762,None,87.36876609968022,None,87.36876609968022,None,87.36876609968022,None,87.36876609968022,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0869102999568,None,89.0869102999568,None,89.0869102999568,None,None,0.011382940225303173,1.0237341402098536,89.0869102999568,None,89.0869102999568,None,90.08778459997848,None,90.08778459997848,None,90.08778459997848,None,90.08778459997848,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7892419998534,None,91.7892419998534,None,91.7892419998534,None,None,0.012904440052807331,1.0099375401623547,91.7892419998534,None,91.7892419998534,None,92.7901332997717,None,92.7901332997717,None,92.7901332997717,None,92.7901332997717,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3915206999518,None,94.3915206999518,None,94.3915206999518,None,None,0.01135603990405798,1.0069138398393989,94.3915206999518,None,94.3915206999518,None,95.39241749979556,None,95.39241749979556,None,95.39241749979556,None,95.39241749979556,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.09389409981668,None,97.09389409981668,None,97.09389409981668,None,None,0.012210339773446321,1.0085714398883283,97.09389409981668,None,97.09389409981668,None,98.09476769994944,None,98.09476769994944,None,98.09476769994944,None,98.09476769994944,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79623559955508,None,99.79623559955508,None,99.79623559955508,None,None,0.011792939621955156,1.007774839643389,99.79623559955508,None,99.79623559955508,None,100.79716709954664,None,100.79716709954664,None,100.79716709954664,None,100.79716709954664,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.59869339969009,None,102.59869339969009,None,102.59869339969009,None,None,0.012260640040040016,1.008693739771843,102.59869339969009,None,102.59869339969009,None,103.59959689993411,None,103.59959689993411,None,103.59959689993411,None,103.59959689993411,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3010716997087,None,105.3010716997087,None,105.3010716997087,None,None,0.013076139613986015,1.0103996400721371,105.3010716997087,None,105.3010716997087,None,106.30195249989629,None,106.30195249989629,None,106.30195249989629,None,106.30195249989629,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.90337579976767,None,107.90337579976767,None,107.90337579976767,None,None,0.012288840021938086,1.0087775401771069,107.90337579976767,None,107.90337579976767,None,108.90421959990636,None,108.90421959990636,None,108.90421959990636,None,108.90421959990636,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.60568129969761,None,110.60568129969761,None,110.60568129969761,None,None,0.012320839799940586,1.0088075399398804,110.60568129969761,None,110.60568129969761,None,111.60657899966463,None,111.60657899966463,None,111.60657899966463,None,111.60657899966463,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.20796359982342,None,113.20796359982342,None,113.20796359982342,None,None,0.013018139638006687,1.0102119399234653,113.20796359982342,None,113.20796359982342,None,114.2088608997874,None,114.2088608997874,None,114.2088608997874,None,114.2088608997874,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.82752329995856,None,115.82752329995856,None,115.82752329995856,None,None,0.011485639959573746,1.023811939638108,115.82752329995856,None,115.82752329995856,None,116.82780159963295,None,116.82780159963295,None,116.82780159963295,None,116.82780159963295,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.52936599962413,None,118.52936599962413,None,118.52936599962413,None,None,0.011735239531844854,1.0076517397537827,118.52936599962413,None,118.52936599962413,None,119.53021409967914,None,119.53021409967914,None,119.53021409967914,None,119.53021409967914,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.23165799956769,None,121.23165799956769,None,121.23165799956769,None,None,0.012768940068781376,1.0097863399423659,121.23165799956769,None,121.23165799956769,None,122.23253269959241,None,122.23253269959241,None,122.23253269959241,None,122.23253269959241,None,,,,,,,,,ee,ee,Male,Right-handed,Without EEG,,False,2020_May_17_0105,intro,59.93698226542875,
