A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,96.12621429981664,None,96.12621429981664,None,96.12621429981664,97.12709029996768,97.11041889991611,98.11131069995463,98.11131069995463,99.11219199979678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14554429985583,None,99.14554429985583,None,99.14554429985583,None,99.14554429985583,None,102.64866329962388,None,102.64866329962388,None,104.16659039957449,None,104.16659039957449,None,104.16659039957449,None,None,0.008102990221232176,1.0170839899219573,104.16659039957449,None,104.16659039957449,None,105.16747220000252,None,105.16747220000252,None,105.16747220000252,None,105.16747220000252,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9857259998098,None,106.9857259998098,None,106.9857259998098,None,None,0.01172528974711895,1.0237570898607373,106.9857259998098,None,106.9857259998098,None,107.98660529963672,None,107.98660529963672,None,107.98660529963672,None,107.98660529963672,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.78831959981471,None,109.78831959981471,None,109.78831959981471,None,None,0.011936190072447062,1.0080182901583612,109.78831959981471,None,109.78831959981471,None,110.78902399959043,None,110.78902399959043,None,110.78902399959043,None,110.78902399959043,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4905105996877,None,112.4905105996877,None,112.4905105996877,None,None,0.01269308989867568,1.0095932898111641,112.4905105996877,None,112.4905105996877,None,113.49142819968984,None,113.49142819968984,None,113.49142819968984,None,113.49142819968984,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.19287769962102,None,115.19287769962102,None,115.19287769962102,None,None,0.01280878996476531,1.0098110898397863,115.19287769962102,None,115.19287769962102,None,116.1937548997812,None,116.1937548997812,None,116.1937548997812,None,116.1937548997812,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.79515709960833,None,117.79515709960833,None,117.79515709960833,None,None,0.012391090393066406,1.0089750904589891,117.79515709960833,None,117.79515709960833,None,118.79602299956605,None,118.79602299956605,None,118.79602299956605,None,118.79602299956605,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.49750999966636,None,120.49750999966636,None,120.49750999966636,None,None,0.011643589939922094,1.0075828898698092,120.49750999966636,None,120.49750999966636,None,121.49847569968551,None,121.49847569968551,None,121.49847569968551,None,121.49847569968551,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.19987949961796,None,123.19987949961796,None,123.19987949961796,None,None,0.012642589397728443,1.009444889612496,123.19987949961796,None,123.19987949961796,None,124.20076629985124,None,124.20076629985124,None,124.20076629985124,None,124.20076629985124,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.00231609959155,None,126.00231609959155,None,126.00231609959155,None,None,0.012051989790052176,1.0083110895939171,126.00231609959155,None,126.00231609959155,None,127.00321529991925,None,127.00321529991925,None,127.00321529991925,None,127.00321529991925,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.7046537999995,None,128.7046537999995,None,128.7046537999995,None,None,0.011782689951360226,1.007958889938891,128.7046537999995,None,128.7046537999995,None,129.70557239977643,None,129.70557239977643,None,129.70557239977643,None,129.70557239977643,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.30694929976016,None,131.30694929976016,None,131.30694929976016,None,None,0.012318189721554518,1.0089060897007585,131.30694929976016,None,131.30694929976016,None,132.30787009978667,None,132.30787009978667,None,132.30787009978667,None,132.30787009978667,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0092992996797,None,134.0092992996797,None,134.0092992996797,None,None,0.012202990241348743,1.0085933902300894,134.0092992996797,None,134.0092992996797,None,135.0101897995919,None,135.0101897995919,None,135.0101897995919,None,135.0101897995919,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.61157439975068,None,136.61157439975068,None,136.61157439975068,None,None,0.011964689940214157,1.0081842900253832,136.61157439975068,None,136.61157439975068,None,137.61245899973437,None,137.61245899973437,None,137.61245899973437,None,137.61245899973437,None,,,,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,intro,59.993400703609076,
