A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,5.385496399831027,None,5.385496399831027,None,space,4.398373099975288,0.009812361095100641,None,,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1846,intro,59.94420404038065,
,,,,,,,,,,,,9.774708100128919,None,9.774708100128919,None,9.774708100128919,10.775986299850047,10.75796109996736,11.760716199874878,11.760716199874878,12.762004400137812,,,,,,,,,,,
