A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.50340660009533,None,40.50340660009533,None,40.50340660009533,None,None,0.012339430395513773,1.0089142303913832,40.50340660009533,None,40.50340660009533,None,41.504267000127584,None,41.504267000127584,None,41.504267000127584,None,41.504267000127584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1057033999823,None,43.1057033999823,None,43.1057033999823,None,None,0.012707230169326067,1.00969592994079,43.1057033999823,None,43.1057033999823,None,44.10664779972285,None,44.10664779972285,None,44.10664779972285,None,44.10664779972285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80803579976782,None,45.80803579976782,None,45.80803579976782,None,None,0.012725429609417915,1.0096451295539737,45.80803579976782,None,45.80803579976782,None,46.808931099716574,None,46.808931099716574,None,46.808931099716574,None,46.808931099716574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.51046889973804,None,48.51046889973804,None,48.51046889973804,None,None,0.01269962964579463,1.00956162950024,48.51046889973804,None,48.51046889973804,None,49.511259799823165,None,49.511259799823165,None,49.511259799823165,None,49.511259799823165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11266089975834,None,51.11266089975834,None,51.11266089975834,None,None,0.012952829711139202,1.0100444299168885,51.11266089975834,None,51.11266089975834,None,52.11353119974956,None,52.11353119974956,None,52.11353119974956,None,52.11353119974956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.915109399706125,None,53.915109399706125,None,53.915109399706125,None,None,0.012715430464595556,1.0096509302966297,53.915109399706125,None,53.915109399706125,None,54.91600540000945,None,54.91600540000945,None,54.91600540000945,None,54.91600540000945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.51737929973751,None,56.51737929973751,None,56.51737929973751,None,None,0.012667130213230848,1.0095430305227637,56.51737929973751,None,56.51737929973751,None,57.5183490999043,None,57.5183490999043,None,57.5183490999043,None,57.5183490999043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.219802000094205,None,59.219802000094205,None,59.219802000094205,None,None,0.011549729388207197,1.0072434293106198,59.219802000094205,None,59.219802000094205,None,60.22070359997451,None,60.22070359997451,None,60.22070359997451,None,60.22070359997451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02222539996728,None,62.02222539996728,None,62.02222539996728,None,None,0.013034030329436064,1.010227630380541,62.02222539996728,None,62.02222539996728,None,63.02308790013194,None,63.02308790013194,None,63.02308790013194,None,63.02308790013194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.62449999991804,None,64.62449999991804,None,64.62449999991804,None,None,0.01309452997520566,1.0104008303023875,64.62449999991804,None,64.62449999991804,None,65.62538270000368,None,65.62538270000368,None,65.62538270000368,None,65.62538270000368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
