polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4.736225599888712,None,4.736225599888712,None,space,2.684421899728477,0.015718048438429832,None,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,Resting_Eyes_Closed,59.94097012972874,
,,,,,,,,7.422043799888343,None,7.422043799888343,None,7.422043799888343,8.42307100025937,8.406379300169647,9.407085900194943,9.407085900194943,10.408002200070769,10.491453099995852,100.50611479999498,10.491453099995852,100.50611479999498,10.491453099995852,100.50611479999498,90.01058916002512,None,102.4418521001935,None,102.4418521001935,None,,,,,,,,,,,
