A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85045330040157,None,44.85045330040157,None,44.85045330040157,None,a,0.33821439975872636,0.012187410145998001,1.0085686100646853,44.85045330040157,None,44.85045330040157,None,45.85136410035193,None,45.85136410035193,None,45.85136410035193,None,45.85136410035193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45272340020165,None,47.45272340020165,None,47.45272340020165,None,None,,0.012187010142952204,1.0085636102594435,47.45272340020165,None,47.45272340020165,None,48.45361900003627,None,48.45361900003627,None,48.45361900003627,None,48.45361900003627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.15506810043007,None,50.15506810043007,None,50.15506810043007,None,a,0.39329769974574447,0.011946910060942173,1.008103910367936,50.15506810043007,None,50.15506810043007,None,51.15596350003034,None,51.15596350003034,None,51.15596350003034,None,51.15596350003034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.85741739999503,None,52.85741739999503,None,52.85741739999503,None,a,0.8519223998300731,0.012913609854876995,1.0100369099527597,52.85741739999503,None,52.85741739999503,None,53.85832040011883,None,53.85832040011883,None,53.85832040011883,None,53.85832040011883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.476442200131714,None,55.476442200131714,None,55.476442200131714,None,l,0.8408949002623558,0.012253409717231989,1.0255228094756603,55.476442200131714,None,55.476442200131714,None,56.47732420032844,None,56.47732420032844,None,56.47732420032844,None,56.47732420032844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.27888200012967,None,58.27888200012967,None,58.27888200012967,None,a,0.5174797996878624,0.012057609856128693,1.0083308098837733,58.27888200012967,None,58.27888200012967,None,59.27974470006302,None,59.27974470006302,None,59.27974470006302,None,59.27974470006302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.89782840013504,None,60.89782840013504,None,60.89782840013504,None,a,0.8016814002767205,0.010360210202634335,1.0215791100636125,60.89782840013504,None,60.89782840013504,None,61.89870750019327,None,61.89870750019327,None,61.89870750019327,None,61.89870750019327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.61682750005275,None,63.61682750005275,None,63.61682750005275,None,l,0.45983010018244386,0.01162350969389081,1.0241148099303246,63.61682750005275,None,63.61682750005275,None,64.61768110003322,None,64.61768110003322,None,64.61768110003322,None,64.61768110003322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.41925310017541,None,66.41925310017541,None,66.41925310017541,None,l,0.4966889997012913,0.011491310317069292,1.0071716103702784,66.41925310017541,None,66.41925310017541,None,67.42015330027789,None,67.42015330027789,None,67.42015330027789,None,67.42015330027789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.02154330024496,None,69.02154330024496,None,69.02154330024496,None,l,0.4636392001993954,0.012663709931075573,1.0095137101598084,69.02154330024496,None,69.02154330024496,None,70.02241299999878,None,70.02241299999878,None,70.02241299999878,None,70.02241299999878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
