A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.61862789979205,None,104.61862789979205,None,104.61862789979205,None,None,,0.011267619673162699,1.0066610192880034,104.61862789979205,None,104.61862789979205,None,105.61951830005273,None,105.61951830005273,None,105.61951830005273,None,105.61951830005273,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.43785380013287,None,107.43785380013287,None,107.43785380013287,None,None,,0.010028120130300522,1.0209720199927688,107.43785380013287,None,107.43785380013287,None,108.43863799981773,None,108.43863799981773,None,108.43863799981773,None,108.43863799981773,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.14009290002286,None,110.14009290002286,None,110.14009290002286,None,None,,0.011509019881486893,1.0072035198099911,110.14009290002286,None,110.14009290002286,None,111.14097589999437,None,111.14097589999437,None,111.14097589999437,None,111.14097589999437,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.75906429998577,None,112.75906429998577,None,112.75906429998577,None,None,,0.01132812025025487,1.0234872200526297,112.75906429998577,None,112.75906429998577,None,113.75989699969068,None,113.75989699969068,None,113.75989699969068,None,113.75989699969068,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.46136710001156,None,115.46136710001156,None,115.46136710001156,None,None,,0.012007819954305887,1.008233719971031,115.46136710001156,None,115.46136710001156,None,116.46228109998628,None,116.46228109998628,None,116.46228109998628,None,116.46228109998628,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.06368350004777,None,118.06368350004777,None,118.06368350004777,None,None,,0.012587619945406914,1.0093590198084712,118.06368350004777,None,118.06368350004777,None,119.06454119971022,None,119.06454119971022,None,119.06454119971022,None,119.06454119971022,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.66592849977314,None,120.66592849977314,None,120.66592849977314,None,None,,0.011836619582027197,1.0078249196521938,120.66592849977314,None,120.66592849977314,None,121.66679599974304,None,121.66679599974304,None,121.66679599974304,None,121.66679599974304,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.36825869977474,None,123.36825869977474,None,123.36825869977474,None,None,,0.01207152009010315,1.0082999202422798,123.36825869977474,None,123.36825869977474,None,124.36918909987435,None,124.36918909987435,None,124.36918909987435,None,124.36918909987435,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.07062239991501,None,126.07062239991501,None,126.07062239991501,None,None,,0.011408119462430477,1.006964119616896,126.07062239991501,None,126.07062239991501,None,127.07150000007823,None,127.07150000007823,None,127.07150000007823,None,127.07150000007823,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.87313099997118,None,128.87313099997118,None,128.87313099997118,None,None,,0.011737519409507513,1.0077207195572555,128.87313099997118,None,128.87313099997118,None,129.87393060000613,None,129.87393060000613,None,129.87393060000613,None,129.87393060000613,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.57542710006237,None,131.57542710006237,None,131.57542710006237,None,None,,0.012143619824200869,1.0084830201230943,131.57542710006237,None,131.57542710006237,None,132.57630979968235,None,132.57630979968235,None,132.57630979968235,None,132.57630979968235,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.17767160013318,None,134.17767160013318,None,134.17767160013318,None,None,,0.013188619632273912,1.0105294198729098,134.17767160013318,None,134.17767160013318,None,135.17853950010613,None,135.17853950010613,None,135.17853950010613,None,135.17853950010613,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.88007119996473,None,136.88007119996473,None,136.88007119996473,None,None,,0.012854319997131824,1.0098776197992265,136.88007119996473,None,136.88007119996473,None,137.88091409998015,None,137.88091409998015,None,137.88091409998015,None,137.88091409998015,None,,,,,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.48237509978935,None,139.48237509978935,None,,,,,aa,aa,Male,Right-handed,Without EEG,,False,2020_May_16_2355,intro,59.930911732846674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.48404080001637,None,141.48404080001637,None,,,,,,,,,,,
