A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,,,,,,,,,6.11459630029276,None,6.11459630029276,None,space,3.8023530999198556,0.0002464978024363518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9.917422300204635,None,9.917422300204635,None,9.917422300204635,10.91832929989323,10.9017071002163,11.902536599896848,11.902536599896848,12.90340179996565,12.936780199874192,None,12.936780199874192,None,12.936780199874192,None,12.936780199874192,None,16.439954500179738,None,16.439954500179738,None,17.957907299976796,None,17.957907299976796,None,17.957907299976796,None,None,0.009206250309944153,1.0192774501629174,17.957907299976796,None,17.957907299976796,None,18.95873189996928,None,18.95873189996928,None,18.95873189996928,None,18.95873189996928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.760270799975842,None,20.760270799975842,None,20.760270799975842,None,l,0.011154049541801214,1.0064949495717883,20.760270799975842,None,20.760270799975842,None,21.761282599996775,None,21.761282599996775,None,21.761282599996775,None,21.761282599996775,None,0.29530190024524927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.562715400010347,None,23.562715400010347,None,23.562715400010347,None,a,0.012221749406307936,1.0087055494077504,23.562715400010347,None,23.562715400010347,None,24.563607499934733,None,24.563607499934733,None,24.563607499934733,None,24.563607499934733,None,0.18190110009163618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.265089000109583,None,26.265089000109583,None,26.265089000109583,None,l,0.011222649365663528,1.0066090496256948,26.265089000109583,None,26.265089000109583,None,27.26597040006891,None,27.26597040006891,None,27.26597040006891,None,27.26597040006891,None,0.07862230017781258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.867423200048506,None,28.867423200048506,None,28.867423200048506,None,a,0.012379549909383059,1.0088725499808788,28.867423200048506,None,28.867423200048506,None,29.86824609991163,None,29.86824609991163,None,29.86824609991163,None,29.86824609991163,None,0.26123480033129454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.469631700310856,None,31.469631700310856,None,31.469631700310856,None,l,0.012431950308382511,1.0090567502193153,31.469631700310856,None,31.469631700310856,None,32.470501500181854,None,32.470501500181854,None,32.470501500181854,None,32.470501500181854,None,0.2590795001015067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.272059299983084,None,34.272059299983084,None,34.272059299983084,None,a,0.012205449864268303,1.00857724994421,34.272059299983084,None,34.272059299983084,None,35.27293850015849,None,35.27293850015849,None,35.27293850015849,None,35.27293850015849,None,0.3127323002554476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.874327099882066,None,36.874327099882066,None,36.874327099882066,None,a,0.012299349531531334,1.0087743494659662,36.874327099882066,None,36.874327099882066,None,37.8752053999342,None,37.8752053999342,None,37.8752053999342,None,37.8752053999342,None,0.38234389992430806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.576679500285536,None,39.576679500285536,None,39.576679500285536,None,a,0.012465149629861116,1.0091016497462988,39.576679500285536,None,39.576679500285536,None,40.57755899988115,None,40.57755899988115,None,40.57755899988115,None,40.57755899988115,None,0.16818979987874627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1653,intro,59.94061092080973,
