A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.471114499960095,None,40.471114499960095,None,40.471114499960095,None,None,0.012173410039395094,1.008514310233295,40.471114499960095,None,40.471114499960095,None,41.471984199713916,None,41.471984199713916,None,41.471984199713916,None,41.471984199713916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09007079992443,None,43.09007079992443,None,43.09007079992443,None,None,0.012151210568845272,1.0251302104443312,43.09007079992443,None,43.09007079992443,None,44.09096209984273,None,44.09096209984273,None,44.09096209984273,None,44.09096209984273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.792425899766386,None,45.792425899766386,None,45.792425899766386,None,None,0.011279510334134102,1.0067345099523664,45.792425899766386,None,45.792425899766386,None,46.793315100017935,None,46.793315100017935,None,46.793315100017935,None,46.793315100017935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.494764799717814,None,48.494764799717814,None,48.494764799717814,None,None,0.012126710265874863,1.0084611102938652,48.494764799717814,None,48.494764799717814,None,49.495671399869025,None,49.495671399869025,None,49.495671399869025,None,49.495671399869025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.09708399977535,None,51.09708399977535,None,51.09708399977535,None,None,0.01199610996991396,1.0081004099920392,51.09708399977535,None,51.09708399977535,None,52.09787879977375,None,52.09787879977375,None,52.09787879977375,None,52.09787879977375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.89947080006823,None,53.89947080006823,None,53.89947080006823,None,None,0.012338110711425543,1.008974610362202,53.89947080006823,None,53.89947080006823,None,54.90035409992561,None,54.90035409992561,None,54.90035409992561,None,54.90035409992561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.51845789980143,None,56.51845789980143,None,56.51845789980143,None,None,0.01104630995541811,1.022986609954387,56.51845789980143,None,56.51845789980143,None,57.51930909976363,None,57.51930909976363,None,57.51930909976363,None,57.51930909976363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2375336997211,None,59.2375336997211,None,59.2375336997211,None,None,0.011259910184890032,1.0234186104498804,59.2375336997211,None,59.2375336997211,None,60.23839329974726,None,60.23839329974726,None,60.23839329974726,None,60.23839329974726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05663269991055,None,62.05663269991055,None,62.05663269991055,None,None,0.011196209583431482,1.023170509841293,62.05663269991055,None,62.05663269991055,None,63.05744889983907,None,63.05744889983907,None,63.05744889983907,None,63.05744889983907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.65888249967247,None,64.65888249967247,None,64.65888249967247,None,None,0.011979609727859497,1.0082712098956108,64.65888249967247,None,64.65888249967247,None,65.65976539999247,None,65.65976539999247,None,65.65976539999247,None,65.65976539999247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.36125590000302,None,67.36125590000302,None,67.36125590000302,None,l,0.011809210292994976,1.0077879102900624,67.36125590000302,None,67.36125590000302,None,68.36212150007486,None,68.36212150007486,None,68.36212150007486,None,68.36212150007486,None,0.043518400285393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06359719997272,None,70.06359719997272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0653805998154,None,72.0653805998154,None,74.10051469970495,None,74.10051469970495,None,space,0.47006210032850504,0.008927219547331333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,74.56754689989612,None,74.56754689989612,None,74.56754689989612,75.56843499979004,75.55174219980836,76.5526560000144,76.5526560000144,77.5534834000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.58689759997651,None,77.58689759997651,None,77.58689759997651,None,77.58689759997651,None,81.08990179980174,None,81.08990179980174,None,82.60793840000406,None,82.60793840000406,None,82.60793840000406,None,None,0.009151310194283724,1.0191855099983513,82.60793840000406,None,82.60793840000406,None,83.6087826997973,None,83.6087826997973,None,83.6087826997973,None,83.6087826997973,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41032809996977,None,85.41032809996977,None,85.41032809996977,None,None,0.011514110025018454,1.0073135099373758,85.41032809996977,None,85.41032809996977,None,86.41120960004628,None,86.41120960004628,None,86.41120960004628,None,86.41120960004628,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22949589975178,None,88.22949589975178,None,88.22949589975178,None,None,0.012103710323572159,1.0250749103724957,88.22949589975178,None,88.22949589975178,None,89.23033759975806,None,89.23033759975806,None,89.23033759975806,None,89.23033759975806,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.94851249968633,None,90.94851249968633,None,90.94851249968633,None,None,0.008668210357427597,1.018100710120052,90.94851249968633,None,90.94851249968633,None,91.94937329972163,None,91.94937329972163,None,91.94937329972163,None,91.94937329972163,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,intro,59.94751009086883,
