A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_1.rt,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,keyPressTrial_4.rt,keyPressTrial_2.rt,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.31807949999347,None,42.31807949999347,None,42.31807949999347,None,None,0.006719209719449282,1.014339610002935,42.31807949999347,None,42.31807949999347,None,43.31892520003021,None,43.31892520003021,None,43.31892520003021,None,43.31892520003021,None,None,0.010667309630662203,1.7062374097295105,43.31892520003021,None,43.31892520003021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.02042469987646,None,45.02042469987646,None,45.02042469987646,None,None,0.01212150976061821,1.0084728100337088,45.02042469987646,None,45.02042469987646,None,46.021304100286216,None,46.021304100286216,None,46.021304100286216,None,46.021304100286216,None,None,0.011992310173809528,1.6088900100439787,46.021304100286216,None,46.021304100286216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.62269139988348,None,47.62269139988348,None,47.62269139988348,None,None,0.011707609985023737,1.00765821011737,47.62269139988348,None,47.62269139988348,None,48.62358479993418,None,48.62358479993418,None,48.62358479993418,None,48.62358479993418,None,None,0.011955310124903917,1.7088483101688325,48.62358479993418,None,48.62358479993418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32505109999329,None,50.32505109999329,None,50.32505109999329,None,None,0.010931910015642643,1.0060689100064337,50.32505109999329,None,50.32505109999329,None,51.32593449996784,None,51.32593449996784,None,51.32593449996784,None,51.32593449996784,None,None,0.01122430944815278,1.8074918095953763,51.32593449996784,None,51.32593449996784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.12752390000969,None,53.12752390000969,None,53.12752390000969,None,None,0.010843009687960148,1.0058814096264541,53.12752390000969,None,53.12752390000969,None,54.12838440015912,None,54.12838440015912,None,54.12838440015912,None,54.12838440015912,None,None,0.011195110157132149,1.6072153099812567,54.12838440015912,None,54.12838440015912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.72983490023762,None,55.72983490023762,None,55.72983490023762,None,None,0.010211910121142864,1.0046534100547433,55.72983490023762,None,55.72983490023762,None,56.730648200027645,None,56.730648200027645,None,56.730648200027645,None,56.730648200027645,None,None,0.010201310273259878,1.705256410408765,56.730648200027645,None,56.730648200027645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4321437003091,None,58.4321437003091,None,58.4321437003091,None,a,0.011218910105526447,1.0066940099932253,58.4321437003091,None,58.4321437003091,None,59.4330313000828,None,59.4330313000828,None,59.4330313000828,None,59.4330313000828,None,None,0.011074809823185205,1.7070394102483988,59.4330313000828,None,59.4330313000828,None,0.6073339995928109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13460720004514,None,61.13460720004514,None,61.13460720004514,None,None,0.010737310163676739,1.0057357102632523,61.13460720004514,None,61.13460720004514,None,62.13540210016072,None,62.13540210016072,None,62.13540210016072,None,62.13540210016072,None,a,0.01174250990152359,1.6082223099656403,62.13540210016072,None,62.13540210016072,None,,0.37633500015363097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.73679989995435,None,63.73679989995435,None,63.73679989995435,None,None,0.011922609992325306,1.0081574097275734,63.73679989995435,None,63.73679989995435,None,64.73762070015073,None,64.73762070015073,None,64.73762070015073,None,64.73762070015073,None,None,0.010933909565210342,1.8067710096947849,64.73762070015073,None,64.73762070015073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.53920520003885,None,66.53920520003885,None,66.53920520003885,None,None,0.011878510005772114,1.0080699101090431,66.53920520003885,None,66.53920520003885,None,67.54010919993743,None,67.54010919993743,None,67.54010919993743,None,67.54010919993743,None,None,0.011433510109782219,1.707771209999919,67.54010919993743,None,67.54010919993743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,train-A,59.960629955447,
