A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
,,,,,,,,6.4124735000077635,None,6.4124735000077635,None,space,2.697797799948603,0.01302291895262897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa,,Male,Right-handed,train,Without EEG,Emotiv EPOC(+),False,2020_Apr_28_1536,59.946252185790286,
0,0,0,0,0,0,0,0,,,,,,,,,9.114533999934793,None,9.114533999934793,None,9.114533999934793,10.115304599981755,10.09868249995634,11.099485300015658,11.099485300015658,12.100464900024235,12.133826999925077,None,12.133826999925077,None,12.133826999925077,None,12.133826999925077,None,15.63689069985412,None,15.63689069985412,None,17.155013900017366,None,17.155013900017366,None,17.155013900017366,None,None,0.009690429782494903,1.0202374297659844,17.155013900017366,None,17.155013900017366,None,18.15576389990747,None,18.15576389990747,None,18.15576389990747,None,18.15576389990747,None,None,0.010919330175966024,1.8069252301938832,18.15576389990747,None,18.15576389990747,None,aa,,Male,Right-handed,train,Without EEG,Emotiv EPOC(+),False,2020_Apr_28_1536,59.946252185790286,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.974137499928474,None,19.974137499928474,None,19.974137499928474,None,None,0.008142729755491018,1.0171461298596114,19.974137499928474,None,19.974137499928474,None,20.97492569987662,None,20.97492569987662,None,20.97492569987662,None,20.97492569987662,None,None,0.01162073016166687,1.7080388301983476,20.97492569987662,None,20.97492569987662,None,aa,,Male,Right-handed,train,Without EEG,Emotiv EPOC(+),False,2020_Apr_28_1536,59.946252185790286,
