A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.rt,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,keyPressTrial_2.rt,keyPressTrial_4.rt,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.969289700035,None,69.969289700035,None,69.969289700035,None,None,0.0108589599840343,1.0059943604283035,69.969289700035,None,69.969289700035,None,70.97027420019731,None,70.97027420019731,None,70.97027420019731,None,70.97027420019731,None,None,,0.011817759834229946,1.7085248599760234,70.97027420019731,None,70.97027420019731,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.67163420002908,None,72.67163420002908,None,72.67163420002908,None,None,0.012425460387021303,1.0094519602134824,72.67163420002908,None,72.67163420002908,None,73.67565150000155,None,73.67565150000155,None,73.67565150000155,None,73.67565150000155,None,None,,0.009037159848958254,1.8193522598594427,73.67565150000155,None,73.67565150000155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.490746000316,None,75.490746000316,None,75.490746000316,None,None,0.011972960084676743,1.0084015601314604,75.490746000316,None,75.490746000316,None,76.49174650013447,None,76.49174650013447,None,76.49174650013447,None,76.49174650013447,None,None,,0.011535860132426023,1.8081061602570117,76.49174650013447,None,76.49174650013447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.29337280010805,None,78.29337280010805,None,78.29337280010805,None,None,0.011268559843301773,1.006526359822601,78.29337280010805,None,78.29337280010805,None,79.29406910017133,None,79.29406910017133,None,79.29406910017133,None,79.29406910017133,None,None,,0.010182359721511602,1.7054978599771857,79.29406910017133,None,79.29406910017133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.99774960009381,None,80.99774960009381,None,80.99774960009381,None,None,0.008788859937340021,1.018276359885931,80.99774960009381,None,80.99774960009381,None,82.01319900015369,None,82.01319900015369,None,82.01319900015369,None,82.01319900015369,None,None,,0.011823760345578194,1.6083933603949845,82.01319900015369,None,82.01319900015369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.61448090011254,None,83.61448090011254,None,83.61448090011254,None,None,0.011268360074609518,1.0067457603290677,83.61448090011254,None,83.61448090011254,None,84.61532660014927,None,84.61532660014927,None,84.61532660014927,None,84.61532660014927,None,None,,0.011667760089039803,1.8082393603399396,84.61532660014927,None,84.61532660014927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.42111910041422,None,86.42111910041422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,88.42073290003464,None,88.42073290003464,None,88.42073290003464,None,88.42073290003464,None,91.92553220037371,None,91.92553220037371,None,93.42448530020192,None,93.42448530020192,None,93.42448530020192,None,a,0.012217060662806034,1.0065231607295573,93.42448530020192,None,93.42448530020192,None,94.42414680030197,None,94.42414680030197,None,94.42414680030197,None,94.42414680030197,None,None,,0.010650160256773233,1.8062537601217628,94.42414680030197,None,94.42414680030197,None,0.5809951997362077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.22549870004877,None,96.22549870004877,None,96.22549870004877,None,a,0.010422560386359692,1.0051379604265094,96.22549870004877,None,96.22549870004877,None,97.2264325004071,None,97.2264325004071,None,97.2264325004071,None,97.2264325004071,None,None,,0.012132360134273767,1.8091104603372514,97.2264325004071,None,97.2264325004071,None,0.5391579996794462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.02802140032873,None,99.02802140032873,None,99.02802140032873,None,l,0.012547060381621122,1.00963836023584,99.02802140032873,None,99.02802140032873,None,100.02908440027386,None,100.02908440027386,None,100.02908440027386,None,100.02908440027386,None,None,,0.012590960133820772,1.7098206598311663,100.02908440027386,None,100.02908440027386,None,0.2984032998792827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.73048480041325,None,101.73048480041325,None,101.73048480041325,None,a,0.011091060005128384,1.0065272604115307,101.73048480041325,None,101.73048480041325,None,102.73129629995674,None,102.73129629995674,None,102.73129629995674,None,102.73129629995674,None,None,,0.011253959964960814,1.6072993599809706,102.73129629995674,None,102.73129629995674,None,0.45898770028725266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.33259370038286,None,104.33259370038286,None,104.33259370038286,None,l,0.011302960105240345,1.0068231602199376,104.33259370038286,None,104.33259370038286,None,105.3333371002227,None,105.3333371002227,None,105.3333371002227,None,105.3333371002227,None,None,,0.011619559489190578,1.6081908596679568,105.3333371002227,None,105.3333371002227,None,0.43273040000349283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.93485670024529,None,106.93485670024529,None,106.93485670024529,None,a,0.01157046016305685,1.0071387602947652,106.93485670024529,None,106.93485670024529,None,107.93593539996073,None,107.93593539996073,None,107.93593539996073,None,107.93593539996073,None,None,,0.0113183599896729,1.7075162599794567,107.93593539996073,None,107.93593539996073,None,0.42259430000558496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63722639996558,None,109.63722639996558,None,109.63722639996558,None,l,0.011213060468435287,1.0068013602867723,109.63722639996558,None,109.63722639996558,None,110.63809300027788,None,110.63809300027788,None,110.63809300027788,None,110.63809300027788,None,None,,0.011036559473723173,1.7067873599007726,110.63809300027788,None,110.63809300027788,None,0.2799057997763157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.33957120031118,None,112.33957120031118,None,112.33957120031118,None,a,0.011131860781461,1.0067253606393933,112.33957120031118,None,112.33957120031118,None,113.34060620004311,None,113.34060620004311,None,113.34060620004311,None,113.34060620004311,None,None,,0.010963160078972578,1.8066793601028621,113.34060620004311,None,113.34060620004311,None,0.3053013002499938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1420211000368,None,115.1420211000368,None,115.1420211000368,None,l,0.01052456023171544,1.0052367602474988,115.1420211000368,None,115.1420211000368,None,116.14291860023513,None,116.14291860023513,None,116.14291860023513,None,116.14291860023513,None,None,,0.012056960724294186,1.8093355605378747,116.14291860023513,None,116.14291860023513,None,0.246040899772197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.94459450012073,None,117.94459450012073,None,117.94459450012073,None,a,0.0115460604429245,1.0071154600009322,117.94459450012073,None,117.94459450012073,None,118.94556600041687,None,118.94556600041687,None,118.94556600041687,None,118.94556600041687,None,None,,0.0113097601570189,1.7077003601007164,118.94556600041687,None,118.94556600041687,None,0.34098909981548786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.64692320022732,None,120.64692320022732,None,120.64692320022732,None,a,0.012013460043817759,1.0080667599104345,120.64692320022732,None,120.64692320022732,None,121.64797890000045,None,121.64797890000045,None,121.64797890000045,None,121.64797890000045,None,None,,0.011276560369879007,1.7076468602754176,121.64797890000045,None,121.64797890000045,None,0.3751595001667738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.34921630006284,None,123.34921630006284,None,123.34921630006284,None,l,0.011618959717452526,1.0072831599973142,123.34921630006284,None,123.34921630006284,None,124.3538979999721,None,124.3538979999721,None,124.3538979999721,None,124.3538979999721,None,None,,0.008795659989118576,1.6190025601536036,124.3538979999721,None,124.3538979999721,None,0.28811899991706014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.97062969999388,None,125.97062969999388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,127.97514150012285,None,127.97514150012285,None,127.97514150012285,None,127.97514150012285,None,131.4754288000986,None,131.4754288000986,None,132.97826810041443,None,132.97826810041443,None,132.97826810041443,None,backspace,0.0117519604973495,1.0219204602763057,132.97826810041443,None,132.97826810041443,None,133.99206330021843,None,133.99206330021843,None,133.99206330021843,None,133.99206330021843,None,backspace,0.13268599985167384,0.01006996026262641,1.7054724604822695,133.99206330021843,None,133.99206330021843,None,0.2531581004150212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.69702169997618,None,135.69702169997618,None,135.69702169997618,None,None,0.009702660143375397,1.019911560229957,135.69702169997618,None,135.69702169997618,None,136.71088720019907,None,136.71088720019907,None,136.71088720019907,None,136.71088720019907,None,lctrl,0.05443669995293021,0.011272360105067492,1.80755846016109,136.71088720019907,None,136.71088720019907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.51595959998667,None,138.51595959998667,None,138.51595959998667,None,None,0.0108546600677073,1.022766760084778,138.51595959998667,None,138.51595959998667,None,139.53004109999165,None,139.53004109999165,None,139.53004109999165,None,139.53004109999165,None,None,,0.011673260014504194,1.7079075598157942,139.53004109999165,None,139.53004109999165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.23149020038545,None,141.23149020038545,None,141.23149020038545,None,None,0.01208845991641283,1.0084302597679198,141.23149020038545,None,141.23149020038545,None,142.23237810004503,None,142.23237810004503,None,142.23237810004503,None,142.23237810004503,None,None,,0.011557260062545538,1.7084577600471675,142.23237810004503,None,142.23237810004503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.93389690015465,None,143.93389690015465,None,143.93389690015465,None,None,0.011826959904283285,1.0078310598619282,143.93389690015465,None,143.93389690015465,None,144.9346676003188,None,144.9346676003188,None,144.9346676003188,None,144.9346676003188,None,None,,0.011716759763658047,1.8081571599468589,144.9346676003188,None,144.9346676003188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.73633840028197,None,146.73633840028197,None,146.73633840028197,None,None,0.011083960067480803,1.0065807602368295,146.73633840028197,None,146.73633840028197,None,147.7371471002698,None,147.7371471002698,None,147.7371471002698,None,147.7371471002698,None,None,,0.011492159683257341,1.8080645594745874,147.7371471002698,None,147.7371471002698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.54255490005016,None,149.54255490005016,None,149.54255490005016,None,lctrl,0.010733259841799736,1.0220535597763956,149.54255490005016,None,149.54255490005016,None,150.55635450035334,None,150.55635450035334,None,150.55635450035334,None,150.55635450035334,None,None,,0.011200260370969772,1.7075226600281894,150.55635450035334,None,150.55635450035334,None,0.7213420001789927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.25918960012496,None,152.25918960012496,None,152.25918960012496,None,lctrl,0.01092075975611806,1.0058983601629734,152.25918960012496,None,152.25918960012496,None,153.25890320027247,None,153.25890320027247,None,153.25890320027247,None,153.25890320027247,None,None,,0.011084460187703371,1.7071283599361777,153.25890320027247,None,153.25890320027247,None,0.7544839000329375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.96224570041522,None,154.96224570041522,None,154.96224570041522,None,None,0.01187335979193449,1.0245359600521624,154.96224570041522,None,154.96224570041522,None,155.97773390030488,None,155.97773390030488,None,155.97773390030488,None,155.97773390030488,None,None,,0.01169145992025733,1.6082731601782143,155.97773390030488,None,155.97773390030488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.57904160022736,None,157.57904160022736,None,157.57904160022736,None,None,0.01237696036696434,1.0090481601655483,157.57904160022736,None,157.57904160022736,None,158.5799665004015,None,158.5799665004015,None,158.5799665004015,None,158.5799665004015,None,None,,0.011077559553086758,1.8070556595921516,158.5799665004015,None,158.5799665004015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.3815311002545,None,160.3815311002545,None,160.3815311002545,None,None,0.012648560106754303,1.009941860102117,160.3815311002545,None,160.3815311002545,None,161.38301250012591,None,161.38301250012591,None,161.38301250012591,None,161.38301250012591,None,None,,0.011247959919273853,1.6071322597563267,161.38301250012591,None,161.38301250012591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.98645270010456,None,162.98645270010456,None,162.98645270010456,None,None,0.010435760021209717,1.0214635599404573,162.98645270010456,None,162.98645270010456,None,164.00135840009898,None,164.00135840009898,None,164.00135840009898,None,164.00135840009898,None,None,,0.011160260066390038,1.607550660148263,164.00135840009898,None,164.00135840009898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.60624860040843,None,165.60624860040843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,167.60768560040742,None,167.60768560040742,None,167.60768560040742,None,167.60768560040742,None,171.11219940008596,None,171.11219940008596,None,172.61301930015907,None,172.61301930015907,None,172.61301930015907,None,lctrl,0.011350459884852171,1.0204626601189375,172.61301930015907,None,172.61301930015907,None,173.62643410032615,None,173.62643410032615,None,173.62643410032615,None,173.62643410032615,None,None,,0.010840759612619877,1.7065724595449865,173.62643410032615,None,173.62643410032615,None,0.38510419987142086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.33080800017342,None,175.33080800017342,None,175.33080800017342,None,None,0.010531360283493996,1.0219409600831568,175.33080800017342,None,175.33080800017342,None,176.345435900148,None,176.345435900148,None,176.345435900148,None,176.345435900148,None,lctrl,0.6278319996781647,0.011467860545963049,1.7110390602611005,176.345435900148,None,176.345435900148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.05061580007896,None,178.05061580007896,None,178.05061580007896,None,None,0.011932959780097008,1.0217022597789764,178.05061580007896,None,178.05061580007896,None,179.06533710006624,None,179.06533710006624,None,179.06533710006624,None,179.06533710006624,None,None,,0.010435560252517462,1.8058357601985335,179.06533710006624,None,179.06533710006624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.86942260013893,None,180.86942260013893,None,180.86942260013893,None,None,0.009605459868907928,1.0218299594707787,180.86942260013893,None,180.86942260013893,None,181.88521050009876,None,181.88521050009876,None,181.88521050009876,None,181.88521050009876,None,None,,0.009981260169297457,1.6044827597215772,181.88521050009876,None,181.88521050009876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.48626450030133,None,183.48626450030133,None,183.48626450030133,None,None,0.010997360106557608,1.0063742599450052,183.48626450030133,None,183.48626450030133,None,184.48605490010232,None,184.48605490010232,None,184.48605490010232,None,184.48605490010232,None,None,,0.011059259995818138,1.8069853601045907,184.48605490010232,None,184.48605490010232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.28752440027893,None,186.28752440027893,None,186.28752440027893,None,None,0.01191355986520648,1.0082509596832097,186.28752440027893,None,186.28752440027893,None,187.28841629996896,None,187.28841629996896,None,187.28841629996896,None,187.28841629996896,None,None,,0.011924760416150093,1.7114625605754554,187.28841629996896,None,187.28841629996896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Right-handed,Without EEG,,False,2020_May_18_1129,train-A(short),59.94413209010462,
