polygon.started,polygon.stopped,descriptionText.started,descriptionText.stopped,keyPressRun.keys,keyPressRun.rt,keyPressRun.started,keyPressRun.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,sound_1.started,sound_1.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4.543738499749452,None,4.543738499749452,None,space,2.635905200149864,0.005442960187792778,None,,,,,,,,,,,,,,,,,,,,,,,sss,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_15_2048,Resting_Eyes_Opened,59.92954681852543,
,,,,,,,,7.194282500073314,None,7.194282500073314,None,7.194282500073314,8.195587099995464,8.177652199752629,9.179698700085282,9.179698700085282,10.181191000156105,10.504664999898523,100.51022120006382,10.504664999898523,100.51022120006382,10.504664999898523,100.51022120006382,89.99920398043469,None,102.21185080008581,None,102.21185080008581,None,,,,,,,,,,,
